,tarih,değer (ton)
552,2014-06-28,2690.0
553,2014-06-29,125.0
554,2014-06-30,10730.0
555,2014-01-07,3645.0
556,2014-02-07,4530.0
557,2014-03-07,4745.0
558,2014-04-07,6015.0
559,2014-05-07,2640.0
560,2014-06-07,1310.0
561,2014-07-07,3255.0
562,2014-08-07,7630.0
563,2014-09-07,4855.0
564,2014-10-07,12020.0
565,2014-11-07,4475.0
566,2014-12-07,4150.0
567,2014-07-13,1250.0
568,2014-07-14,8705.0
569,2014-07-15,6225.0
570,2014-07-16,4730.0
571,2014-07-17,4050.0
572,2014-07-18,4865.0
573,2014-07-19,3005.0
574,2014-07-20,420.0
575,2014-07-21,4540.0
576,2014-07-22,6330.0
577,2014-07-23,6600.0
578,2014-07-24,5345.0
579,2014-07-25,9385.0
580,2014-07-26,9045.0
581,2014-07-27,1450.0
582,2014-07-28,0.0
583,2014-07-29,0.0
584,2014-07-30,0.0
585,2014-07-31,3085.0
586,2014-01-08,5635.0
587,2014-02-08,10710.0
588,2014-03-08,2450.0
589,2014-04-08,3310.0
590,2014-05-08,5250.0
591,2014-06-08,7475.0
592,2014-07-08,5315.0
593,2014-08-08,7510.0
594,2014-09-08,7000.0
595,2014-10-08,2915.0
596,2014-11-08,11465.0
597,2014-12-08,7165.0
598,2014-08-13,7270.0
599,2014-08-14,4700.0
600,2014-08-15,8845.0
601,2014-08-16,3910.0
602,2014-08-17,330.0
603,2014-08-18,5260.0
604,2014-08-19,8095.0
605,2014-08-20,7065.0
606,2014-08-21,5745.0
607,2014-08-22,11320.0
608,2014-08-23,3405.0
609,2014-08-24,1725.0
610,2014-08-25,6640.0
611,2014-08-26,9670.0
612,2014-08-27,4850.0
613,2014-08-28,19140.0
614,2014-08-29,6865.0
615,2014-08-30,7720.0
616,2014-08-31,330.0
617,2014-01-09,4430.0
618,2014-02-09,15995.0
619,2014-03-09,16975.0
620,2014-04-09,6865.0
621,2014-05-09,7660.0
622,2014-06-09,11790.0
623,2014-07-09,1130.0
624,2014-08-09,4390.0
625,2014-09-09,8040.0
626,2014-10-09,7800.0
627,2014-11-09,9215.0
628,2014-12-09,8525.0
629,2014-09-13,4835.0
630,2014-09-14,1420.0
631,2014-09-15,7815.0
632,2014-09-16,7110.0
633,2014-09-17,9710.0
634,2014-09-18,8335.0
635,2014-09-19,8670.0
636,2014-09-20,9555.0
637,2014-09-21,1275.0
638,2014-09-22,8690.0
639,2014-09-23,8355.0
640,2014-09-24,5960.0
641,2014-09-25,6970.0
642,2014-09-26,10475.0
643,2014-09-27,3855.0
644,2014-09-28,230.0
645,2014-09-29,6740.0
646,2014-09-30,10495.0
647,2014-01-10,13380.0
648,2014-02-10,9050.0
649,2014-03-10,4050.0
650,2014-04-10,2075.0
651,2014-05-10,1015.0
652,2014-06-10,0.0
653,2014-07-10,0.0
654,2014-08-10,9105.0
655,2014-09-10,4405.0
656,2014-10-10,5485.0
657,2014-11-10,4640.0
658,2014-12-10,1105.0
659,2014-10-13,7285.0
660,2014-10-14,5950.0
661,2014-10-15,4180.0
662,2014-10-16,4795.0
663,2014-10-17,4030.0
664,2014-10-18,6500.0
665,2014-10-19,1100.0
666,2014-10-20,7145.0
667,2014-10-21,7060.0
668,2014-10-22,8155.0
669,2014-10-23,7680.0
670,2014-10-24,4060.0
671,2014-10-25,5135.0
672,2014-10-26,1960.0
673,2014-10-27,5365.0
674,2014-10-28,6320.0
675,2014-10-29,3795.0
676,2014-10-30,6240.0
677,2014-10-31,3000.0
678,2014-01-11,5000.0
679,2014-02-11,310.0
680,2014-03-11,5945.0
681,2014-04-11,13640.0
682,2014-05-11,2770.0
683,2014-06-11,7010.0
684,2014-07-11,4185.0
685,2014-08-11,4360.0
686,2014-09-11,240.0
687,2014-10-11,5705.0
688,2014-11-11,9640.0
689,2014-12-11,13500.0
690,2014-11-13,12135.0
691,2014-11-14,11925.0
692,2014-11-15,7375.0
693,2014-11-16,870.0
694,2014-11-17,4285.0
695,2014-11-18,8025.0
696,2014-11-19,7335.0
697,2014-11-20,7435.0
698,2014-11-21,5695.0
699,2014-11-22,4345.0
700,2014-11-23,790.0
701,2014-11-24,6000.0
702,2014-11-25,355.0
703,2014-11-26,0.0
704,2014-11-27,4910.0
705,2014-11-28,4370.0
706,2014-11-29,4305.0
707,2014-11-30,1665.0
708,2014-01-12,6780.0
709,2014-02-12,4875.0
710,2014-03-12,6410.0
711,2014-04-12,4735.0
712,2014-05-12,8480.0
