,tarih,değer (ton)
866,2015-08-05,"52410,0"
867,2015-09-05,"51020,0"
868,2015-10-05,"58060,0"
869,2015-11-05,"51725,0"
870,2015-12-05,"64435,0"
871,2015-05-13,"57105,0"
872,2015-05-14,"56250,0"
873,2015-05-15,"56480,0"
874,2015-05-16,"54440,0"
875,2015-05-17,"57080,0"
876,2015-05-18,"58510,0"
877,2015-05-19,"67430,0"
878,2015-05-20,"58565,0"
879,2015-05-21,"56925,0"
880,2015-05-22,"53870,0"
881,2015-05-23,"59130,0"
882,2015-05-24,"57830,0"
883,2015-05-25,"58680,0"
884,2015-05-26,"58810,0"
885,2015-05-27,"62635,0"
886,2015-05-28,"57960,0"
887,2015-05-29,"56200,0"
888,2015-05-30,"49235,0"
889,2015-05-31,"61580,0"
890,2015-01-06,"56415,0"
891,2015-02-06,"66420,0"
892,2015-03-06,"63675,0"
893,2015-04-06,"53780,0"
894,2015-05-06,"59680,0"
895,2015-06-06,"57765,0"
896,2015-07-06,"57615,0"
897,2015-08-06,"48390,0"
898,2015-09-06,"67710,0"
899,2015-10-06,"58890,0"
900,2015-11-06,"60655,0"
901,2015-12-06,"47765,0"
902,2015-06-13,"53000,0"
903,2015-06-14,"59635,0"
904,2015-06-15,"59700,0"
905,2015-06-16,"69210,0"
906,2015-06-17,"63475,0"
907,2015-06-18,"64755,0"
908,2015-06-19,"57830,0"
909,2015-06-20,"60340,0"
910,2015-06-21,"58135,0"
911,2015-06-22,"54910,0"
912,2015-06-23,"60265,0"
913,2015-06-24,"56960,0"
914,2015-06-25,"58405,0"
915,2015-06-26,"57705,0"
916,2015-06-27,"54535,0"
917,2015-06-28,"57355,0"
918,2015-06-29,"56735,0"
919,2015-06-30,"60125,0"
920,2015-01-07,"57885,0"
921,2015-02-07,"59485,0"
922,2015-03-07,"53605,0"
923,2015-04-07,"54800,0"
924,2015-05-07,"52660,0"
925,2015-06-07,"54255,0"
926,2015-07-07,"57555,0"
927,2015-08-07,"59450,0"
928,2015-09-07,"52630,0"
929,2015-10-07,"53220,0"
930,2015-11-07,"56820,0"
931,2015-12-07,"54470,0"
932,2015-07-13,"57525,0"
933,2015-07-14,"65815,0"
934,2015-07-15,"72970,0"
935,2015-07-16,"87735,0"
936,2015-07-17,"48170,0"
937,2015-07-18,"37245,0"
938,2015-07-19,"35080,0"
939,2015-07-20,"34805,0"
940,2015-07-21,"49240,0"
941,2015-07-22,"59340,0"
942,2015-07-23,"52470,0"
943,2015-07-24,"58495,0"
944,2015-07-25,"53855,0"
945,2015-07-26,"51800,0"
946,2015-07-27,"53685,0"
947,2015-07-28,"54365,0"
948,2015-07-29,"57000,0"
949,2015-07-30,"51385,0"
950,2015-07-31,"51520,0"
951,2015-01-08,"51115,0"
952,2015-02-08,"51660,0"
953,2015-03-08,"51835,0"
954,2015-04-08,"50315,0"
955,2015-05-08,"52165,0"
956,2015-06-08,"53125,0"
957,2015-07-08,"51915,0"
958,2015-08-08,"56390,0"
959,2015-09-08,"52745,0"
960,2015-10-08,"56625,0"
961,2015-11-08,"66985,0"
962,2015-12-08,"62530,0"
963,2015-08-13,"60880,0"
964,2015-08-14,"55705,0"
965,2015-08-15,"60530,0"
966,2015-08-16,"55840,0"
967,2015-08-17,"56925,0"
968,2015-08-18,"61235,0"
969,2015-08-19,"68725,0"
970,2015-08-20,"57080,0"
971,2015-08-21,"65785,0"
972,2015-08-22,"58000,0"
973,2015-08-23,"58690,0"
974,2015-08-24,"55365,0"
975,2015-08-25,"50585,0"
976,2015-08-26,"65495,0"
977,2015-08-27,"58225,0"
978,2015-08-28,"58615,0"
979,2015-08-29,"56955,0"
980,2015-08-30,"54235,0"
981,2015-08-31,"56280,0"
982,2015-01-09,"53670,0"
983,2015-02-09,"56055,0"
984,2015-03-09,"60055,0"
985,2015-04-09,"58110,0"
986,2015-05-09,"58405,0"
987,2015-06-09,"55855,0"
988,2015-07-09,"54575,0"
989,2015-08-09,"64315,0"
990,2015-09-09,"60875,0"
991,2015-10-09,"59590,0"
992,2015-11-09,"53515,0"
993,2015-12-09,"53080,0"
994,2015-09-13,"63100,0"
995,2015-09-14,"59595,0"
996,2015-09-15,"64675,0"
997,2015-09-16,"64835,0"
998,2015-09-17,"65935,0"
999,2015-09-18,"56770,0"
1000,2015-09-19,"65885,0"
1001,2015-09-20,"60230,0"
1002,2015-09-21,"63515,0"
1003,2015-09-22,"68040,0"
1004,2015-09-23,"76885,0"
1005,2015-09-24,"50255,0"
1006,2015-09-25,"71295,0"
1007,2015-09-26,"57985,0"
1008,2015-09-27,"47460,0"
1009,2015-09-28,"41440,0"
1010,2015-09-29,"80670,0"
1011,2015-09-30,"63160,0"
1012,2015-01-10,"54835,0"
1013,2015-02-10,"54280,0"
1014,2015-03-10,"61360,0"
1015,2015-04-10,"53845,0"
1016,2015-05-10,"59685,0"
1017,2015-06-10,"62805,0"
1018,2015-07-10,"58105,0"
1019,2015-08-10,"53615,0"
1020,2015-09-10,"64375,0"
1021,2015-10-10,"56255,0"
1022,2015-11-10,"58375,0"
1023,2015-12-10,"60840,0"
1024,2015-10-13,"57310,0"
1025,2015-10-14,"56245,0"
1026,2015-10-15,"55360,0"
1027,2015-10-16,"51950,0"
1028,2015-10-17,"58800,0"
1029,2015-10-18,"58605,0"
1030,2015-10-19,"55035,0"
1031,2015-10-20,"61105,0"
1032,2015-10-21,"63050,0"
1033,2015-10-22,"65970,0"
1034,2015-10-23,"60875,0"
1035,2015-10-24,"59540,0"
1036,2015-10-25,"54495,0"
1037,2015-10-26,"63555,0"
1038,2015-10-27,"59065,0"
1039,2015-10-28,"60980,0"
1040,2015-10-29,"56675,0"
1041,2015-10-30,"54965,0"
1042,2015-10-31,"56105,0"
1043,2015-01-11,"52435,0"
1044,2015-02-11,"55760,0"
1045,2015-03-11,"56030,0"
1046,2015-04-11,"59395,0"
1047,2015-05-11,"54605,0"
1048,2015-06-11,"55910,0"
1049,2015-07-11,"50310,0"
1050,2015-08-11,"55055,0"
1051,2015-09-11,"54785,0"
1052,2015-10-11,"56860,0"
1053,2015-11-11,"48290,0"
1054,2015-12-11,"63535,0"
1055,2015-11-13,"55250,0"
1056,2015-11-14,"56110,0"
1057,2015-11-15,"53745,0"
1058,2015-11-16,"63660,0"
1059,2015-11-17,"60565,0"
1060,2015-11-18,"59805,0"
1061,2015-11-19,"56715,0"
1062,2015-11-20,"54420,0"
1063,2015-11-21,"55810,0"
1064,2015-11-22,"56110,0"
1065,2015-11-23,"56105,0"
1066,2015-11-24,"64410,0"
1067,2015-11-25,"57445,0"
1068,2015-11-26,"59080,0"
1069,2015-11-27,"56885,0"
1070,2015-11-28,"58375,0"
1071,2015-11-29,"61480,0"
1072,2015-11-30,"59365,0"
1073,2015-01-12,"64970,0"
1074,2015-02-12,"57900,0"
1075,2015-03-12,"55505,0"
1076,2015-04-12,"55435,0"
1077,2015-05-12,"54885,0"
1078,2015-06-12,"48030,0"
1079,2015-07-12,"55470,0"
1080,2015-08-12,"58495,0"
1081,2015-09-12,"56305,0"
1082,2015-10-12,"54930,0"
1083,2015-11-12,"53125,0"
1084,2015-12-12,"53860,0"
1085,2015-12-13,"45980,0"
1086,2015-12-14,"55705,0"
1087,2015-12-15,"60480,0"
1088,2015-12-16,"54225,0"
1089,2015-12-17,"52075,0"
1090,2015-12-18,"52245,0"
1091,2015-12-19,"53000,0"
1092,2015-12-20,"50555,0"
1093,2015-12-21,"53220,0"
1094,2015-12-22,"57650,0"
1095,2015-12-23,"51700,0"
1096,2015-12-24,"55105,0"
1097,2015-12-25,"51600,0"
1098,2015-12-26,"54350,0"
1099,2015-12-27,"49420,0"
1100,2015-12-28,"53995,0"
1101,2015-12-29,"56115,0"
1102,2015-12-30,"54905,0"
1103,2015-12-31,"52140,0"
1104,2016-01-01,"46275,0"
1105,2016-02-01,"53520,0"
1106,2016-03-01,"49165,0"
1107,2016-04-01,"58175,0"
1108,2016-05-01,"62650,0"
1109,2016-06-01,"65400,0"
1110,2016-07-01,"63360,0"
1111,2016-08-01,"64395,0"
1112,2016-09-01,"61315,0"
1113,2016-10-01,"52585,0"
1114,2016-11-01,"62155,0"
1115,2016-12-01,"63495,0"
1116,2016-01-13,"57645,0"
1117,2016-01-14,"56075,0"
1118,2016-01-15,"63300,0"
1119,2016-01-16,"65600,0"
1120,2016-01-17,"59645,0"
1121,2016-01-18,"64545,0"
1122,2016-01-19,"59950,0"
1123,2016-01-20,"55435,0"
1124,2016-01-21,"56470,0"
1125,2016-01-22,"51850,0"
1126,2016-01-23,"51530,0"
1127,2016-01-24,"45955,0"
1128,2016-01-25,"49685,0"
1129,2016-01-26,"55625,0"
1130,2016-01-27,"55195,0"
1131,2016-01-28,"54915,0"
1132,2016-01-29,"53715,0"
1133,2016-01-30,"57195,0"
1134,2016-01-31,"52180,0"
1135,2016-01-02,"57860,0"
1136,2016-02-02,"58270,0"
1137,2016-03-02,"70955,0"
1138,2016-04-02,"58740,0"
1139,2016-05-02,"57430,0"
1140,2016-06-02,"58700,0"
1141,2016-07-02,"49045,0"
1142,2016-08-02,"58730,0"
1143,2016-09-02,"59555,0"
1144,2016-10-02,"63960,0"
1145,2016-11-02,"51240,0"
1146,2016-12-02,"54855,0"
1147,2016-02-13,"55655,0"
1148,2016-02-14,"58450,0"
1149,2016-02-15,"60050,0"
1150,2016-02-16,"64425,0"
1151,2016-02-17,"61480,0"
1152,2016-02-18,"55915,0"
1153,2016-02-19,"55285,0"
1154,2016-02-20,"55465,0"
1155,2016-02-21,"55610,0"
1156,2016-02-22,"57675,0"
1157,2016-02-23,"59495,0"
1158,2016-02-24,"52730,0"
1159,2016-02-25,"61500,0"
1160,2016-02-26,"61640,0"
1161,2016-02-27,"58090,0"
1162,2016-02-28,"55195,0"
1163,2016-02-29,"64095,0"
1164,2016-01-03,"64630,0"
1165,2016-02-03,"62110,0"
1166,2016-03-03,"58625,0"
1167,2016-04-03,"55415,0"
1168,2016-05-03,"49420,0"
1169,2016-06-03,"57430,0"
1170,2016-07-03,"59825,0"
1171,2016-08-03,"63825,0"
1172,2016-09-03,"62170,0"
1173,2016-10-03,"59580,0"
1174,2016-11-03,"54390,0"
1175,2016-12-03,"53330,0"
1176,2016-03-13,"61135,0"
1177,2016-03-14,"57760,0"
1178,2016-03-15,"59855,0"
1179,2016-03-16,"49830,0"
1180,2016-03-17,"52920,0"
1181,2016-03-18,"54610,0"
1182,2016-03-19,"55655,0"
1183,2016-03-20,"58125,0"
1184,2016-03-21,"54985,0"
1185,2016-03-22,"57295,0"
1186,2016-03-23,"56530,0"
1187,2016-03-24,"54620,0"
1188,2016-03-25,"49460,0"
1189,2016-03-26,"52940,0"
1190,2016-03-27,"54740,0"
1191,2016-03-28,"54485,0"
1192,2016-03-29,"58795,0"
1193,2016-03-30,"58435,0"
1194,2016-03-31,"54100,0"
1195,2016-01-04,"53560,0"
1196,2016-02-04,"51995,0"
1197,2016-03-04,"52800,0"
1198,2016-04-04,"56710,0"
1199,2016-05-04,"63170,0"
1200,2016-06-04,"61400,0"
1201,2016-07-04,"60515,0"
1202,2016-08-04,"62645,0"
1203,2016-09-04,"49510,0"
1204,2016-10-04,"51370,0"
1205,2016-11-04,"52590,0"
1206,2016-12-04,"61285,0"
1207,2016-04-13,"61060,0"
1208,2016-04-14,"55795,0"
1209,2016-04-15,"57740,0"
1210,2016-04-16,"53325,0"
1211,2016-04-17,"54110,0"
1212,2016-04-18,"60780,0"
1213,2016-04-19,"63055,0"
1214,2016-04-20,"58610,0"
1215,2016-04-21,"50650,0"
1216,2016-04-22,"51730,0"
1217,2016-04-23,"53975,0"
1218,2016-04-24,"55700,0"
1219,2016-04-25,"52685,0"
1220,2016-04-26,"46105,0"
1221,2016-04-27,"58340,0"
1222,2016-04-28,"59090,0"
1223,2016-04-29,"48905,0"
1224,2016-04-30,"44585,0"
1225,2016-01-05,"49850,0"
1226,2016-02-05,"54555,0"
1227,2016-03-05,"51645,0"
1228,2016-04-05,"57810,0"
1229,2016-05-05,"51735,0"
1230,2016-06-05,"49485,0"
1231,2016-07-05,"49060,0"
1232,2016-08-05,"51555,0"
1233,2016-09-05,"50425,0"
1234,2016-10-05,"62215,0"
1235,2016-11-05,"56765,0"
1236,2016-12-05,"56200,0"
1237,2016-05-13,"51885,0"
1238,2016-05-14,"53015,0"
1239,2016-05-15,"53110,0"
1240,2016-05-16,"49345,0"
1241,2016-05-17,"61365,0"
1242,2016-05-18,"52890,0"
1243,2016-05-19,"59440,0"
1244,2016-05-20,"59570,0"
1245,2016-05-21,"56785,0"
1246,2016-05-22,"53755,0"
1247,2016-05-23,"54690,0"
1248,2016-05-24,"62020,0"
1249,2016-05-25,"54950,0"
1250,2016-05-26,"53810,0"
1251,2016-05-27,"49545,0"
1252,2016-05-28,"54885,0"
1253,2016-05-29,"56895,0"
1254,2016-05-30,"58830,0"
1255,2016-05-31,"66830,0"
1256,2016-01-06,"59915,0"
1257,2016-02-06,"60755,0"
1258,2016-03-06,"49915,0"
1259,2016-04-06,"67470,0"
1260,2016-05-06,"60235,0"
1261,2016-06-06,"61690,0"
1262,2016-07-06,"66345,0"
1263,2016-08-06,"62385,0"
1264,2016-09-06,"59645,0"
1265,2016-10-06,"66315,0"
1266,2016-11-06,"56970,0"
1267,2016-12-06,"61340,0"
1268,2016-06-13,"57505,0"
1269,2016-06-14,"60910,0"
1270,2016-06-15,"60865,0"
1271,2016-06-16,"64850,0"
1272,2016-06-17,"57630,0"
1273,2016-06-18,"59410,0"
1274,2016-06-19,"61705,0"
1275,2016-06-20,"61250,0"
1276,2016-06-21,"63010,0"
1277,2016-06-22,"62135,0"
1278,2016-06-23,"64485,0"
1279,2016-06-24,"61210,0"
1280,2016-06-25,"62595,0"
1281,2016-06-26,"64905,0"
1282,2016-06-27,"65625,0"
1283,2016-06-28,"67080,0"
1284,2016-06-29,"68920,0"
1285,2016-06-30,"70875,0"
1286,2016-01-07,"68405,0"
1287,2016-02-07,"69745,0"
1288,2016-03-07,"77200,0"
1289,2016-04-07,"85160,0"
1290,2016-05-07,"50975,0"
1291,2016-06-07,"41150,0"
1292,2016-07-07,"33065,0"
1293,2016-08-07,"36960,0"
1294,2016-09-07,"45730,0"
1295,2016-10-07,"48935,0"
1296,2016-11-07,"49690,0"
1297,2016-12-07,"57315,0"
1298,2016-07-13,"59305,0"
1299,2016-07-14,"59120,0"
1300,2016-07-15,"54200,0"
1301,2016-07-16,"51660,0"
1302,2016-07-17,"44910,0"
1303,2016-07-18,"48985,0"
1304,2016-07-19,"62150,0"
1305,2016-07-20,"62060,0"
1306,2016-07-21,"63510,0"
1307,2016-07-22,"59210,0"
1308,2016-07-23,"58050,0"
1309,2016-07-24,"63580,0"
1310,2016-07-25,"56380,0"
1311,2016-07-26,"64205,0"
1312,2016-07-27,"58255,0"
1313,2016-07-28,"63060,0"
1314,2016-07-29,"58510,0"
1315,2016-07-30,"64780,0"
1316,2016-07-31,"55810,0"
1317,2016-01-08,"60860,0"
1318,2016-02-08,"60615,0"
1319,2016-03-08,"67870,0"
1320,2016-04-08,"60905,0"
1321,2016-05-08,"59940,0"
1322,2016-06-08,"61315,0"
1323,2016-07-08,"62260,0"
1324,2016-08-08,"56515,0"
1325,2016-09-08,"62775,0"
1326,2016-10-08,"64520,0"
1327,2016-11-08,"62110,0"
1328,2016-12-08,"60670,0"
1329,2016-08-13,"62200,0"
1330,2016-08-14,"64620,0"
1331,2016-08-15,"58040,0"
1332,2016-08-16,"64485,0"
1333,2016-08-17,"67365,0"
1334,2016-08-18,"63225,0"
1335,2016-08-19,"60420,0"
1336,2016-08-20,"57035,0"
1337,2016-08-21,"62370,0"
1338,2016-08-22,"59335,0"
1339,2016-08-23,"67935,0"
1340,2016-08-24,"67720,0"
1341,2016-08-25,"65450,0"
1342,2016-08-26,"61555,0"
1343,2016-08-27,"61230,0"
1344,2016-08-28,"67380,0"
1345,2016-08-29,"63160,0"
1346,2016-08-30,"67640,0"
1347,2016-08-31,"67860,0"
1348,2016-01-09,"68175,0"
1349,2016-02-09,"69150,0"
1350,2016-03-09,"61775,0"
1351,2016-04-09,"68850,0"
1352,2016-05-09,"65055,0"
1353,2016-06-09,"69765,0"
1354,2016-07-09,"71185,0"
1355,2016-08-09,"77870,0"
1356,2016-09-09,"73305,0"
1357,2016-10-09,"83360,0"
1358,2016-11-09,"91850,0"
1359,2016-12-09,"63160,0"
1360,2016-09-13,"81820,0"
1361,2016-09-14,"71805,0"
1362,2016-09-15,"52575,0"
1363,2016-09-16,"52700,0"
1364,2016-09-17,"53985,0"
1365,2016-09-18,"55400,0"
1366,2016-09-19,"72460,0"
1367,2016-09-20,"64720,0"
1368,2016-09-21,"68735,0"
1369,2016-09-22,"68310,0"
1370,2016-09-23,"64475,0"
1371,2016-09-24,"65150,0"
1372,2016-09-25,"67840,0"
1373,2016-09-26,"66960,0"
1374,2016-09-27,"69510,0"
1375,2016-09-28,"64800,0"
1376,2016-09-29,"67010,0"
1377,2016-09-30,"59560,0"
1378,2016-01-10,"61115,0"
1379,2016-02-10,"63855,0"
1380,2016-03-10,"63715,0"
1381,2016-04-10,"70850,0"
1382,2016-05-10,"69710,0"
1383,2016-06-10,"62250,0"
1384,2016-07-10,"66595,0"
1385,2016-08-10,"64405,0"
1386,2016-09-10,"69135,0"
1387,2016-10-10,"64255,0"
1388,2016-11-10,"73110,0"
1389,2016-12-10,"64550,0"
1390,2016-10-13,"64285,0"
1391,2016-10-14,"59740,0"
1392,2016-10-15,"64820,0"
1393,2016-10-16,"62420,0"
1394,2016-10-17,"61300,0"
1395,2016-10-18,"69290,0"
1396,2016-10-19,"64370,0"
1397,2016-10-20,"63000,0"
1398,2016-10-21,"60455,0"
1399,2016-10-22,"61315,0"
1400,2016-10-23,"65925,0"
1401,2016-10-24,"62710,0"
1402,2016-10-25,"70135,0"
1403,2016-10-26,"64370,0"
1404,2016-10-27,"61165,0"
1405,2016-10-28,"59905,0"
1406,2016-10-29,"61575,0"
1407,2016-10-30,"63155,0"
1408,2016-10-31,"61370,0"
1409,2016-01-11,"63805,0"
1410,2016-02-11,"62395,0"
1411,2016-03-11,"62970,0"
1412,2016-04-11,"60935,0"
1413,2016-05-11,"58735,0"
1414,2016-06-11,"65170,0"
1415,2016-07-11,"61245,0"
1416,2016-08-11,"65840,0"
1417,2016-09-11,"64610,0"
1418,2016-10-11,"61535,0"
1419,2016-11-11,"62500,0"
1420,2016-12-11,"63905,0"
1421,2016-11-13,"66440,0"
1422,2016-11-14,"69085,0"
1423,2016-11-15,"66340,0"
1424,2016-11-16,"62865,0"
1425,2016-11-17,"60310,0"
1426,2016-11-18,"62195,0"
1427,2016-11-19,"62120,0"
1428,2016-11-20,"71310,0"
1429,2016-11-21,"68375,0"
1430,2016-11-22,"66420,0"
1431,2016-11-23,"64235,0"
1432,2016-11-24,"63880,0"
1433,2016-11-25,"58170,0"
1434,2016-11-26,"62275,0"
1435,2016-11-27,"57655,0"
1436,2016-11-28,"63930,0"
1437,2016-11-29,"63290,0"
1438,2016-11-30,"67800,0"
1439,2016-01-12,"62475,0"
1440,2016-02-12,"58835,0"
1441,2016-03-12,"59795,0"
1442,2016-04-12,"65880,0"
1443,2016-05-12,"60040,0"
1444,2016-06-12,"66005,0"
1445,2016-07-12,"66675,0"
1446,2016-08-12,"60950,0"
1447,2016-09-12,"56170,0"
1448,2016-10-12,"58040,0"
1449,2016-11-12,"61600,0"
1450,2016-12-12,"61150,0"
1451,2016-12-13,"60425,0"
1452,2016-12-14,"51025,0"
1453,2016-12-15,"53830,0"
1454,2016-12-16,"54475,0"
1455,2016-12-17,"51960,0"
1456,2016-12-18,"58670,0"
1457,2016-12-19,"52000,0"
1458,2016-12-20,"52575,0"
1459,2016-12-21,"45570,0"
1460,2016-12-22,"44595,0"
1461,2016-12-23,"35745,0"
1462,2016-12-24,"52400,0"
1463,2016-12-25,"61870,0"
1464,2016-12-26,"57835,0"
1465,2016-12-27,"54965,0"
1466,2016-12-28,"56585,0"
1467,2016-12-29,"58170,0"
1468,2016-12-30,"40325,0"
1469,2016-12-31,"53945,0"
1470,2017-01-01,"51435,0"
1471,2017-02-01,"56650,0"
1472,2017-03-01,"52010,0"
1473,2017-04-01,"51060,0"
1474,2017-05-01,"69580,0"
1475,2017-06-01,"81030,0"
1476,2017-07-01,"70865,0"
1477,2017-08-01,"52075,0"
1478,2017-09-01,"63555,0"
1479,2017-10-01,"55135,0"
1480,2017-11-01,"59145,0"
1481,2017-12-01,"57790,0"
1482,2017-01-13,"59465,0"
1483,2017-01-14,"56355,0"
1484,2017-01-15,"57695,0"
1485,2017-01-16,"63645,0"
1486,2017-01-17,"67520,0"
1487,2017-01-18,"66660,0"
1488,2017-01-19,"62060,0"
1489,2017-01-20,"58645,0"
1490,2017-01-21,"67805,0"
1491,2017-01-22,"63025,0"
1492,2017-01-23,"63480,0"
1493,2017-01-24,"58680,0"
1494,2017-01-25,"58500,0"
1495,2017-01-26,"51675,0"
1496,2017-01-27,"45175,0"
1497,2017-01-28,"53615,0"
1498,2017-01-29,"47710,0"
1499,2017-01-30,"52120,0"
1500,2017-01-31,"51180,0"
1501,2017-01-02,"52155,0"
1502,2017-02-02,"48110,0"
1503,2017-03-02,"58445,0"
1504,2017-04-02,"60970,0"
1505,2017-05-02,"55370,0"
1506,2017-06-02,"66240,0"
1507,2017-07-02,"67210,0"
1508,2017-08-02,"68305,0"
1509,2017-09-02,"63150,0"
1510,2017-10-02,"63445,0"
1511,2017-11-02,"71055,0"
1512,2017-12-02,"62305,0"
1513,2017-02-13,"60620,0"
1514,2017-02-14,"60560,0"
1515,2017-02-15,"58200,0"
1516,2017-02-16,"56145,0"
1517,2017-02-17,"60945,0"
1518,2017-02-18,"61925,0"
1519,2017-02-19,"59940,0"
1520,2017-02-20,"68300,0"
1521,2017-02-21,"72850,0"
1522,2017-02-22,"65650,0"
1523,2017-02-23,"69540,0"
1524,2017-02-24,"68100,0"
1525,2017-02-25,"75330,0"
1526,2017-02-26,"65130,0"
1527,2017-02-27,"72235,0"
1528,2017-02-28,"76920,0"
1529,2017-01-03,"77235,0"
1530,2017-02-03,"72190,0"
1531,2017-03-03,"70970,0"
1532,2017-04-03,"67255,0"
1533,2017-05-03,"76045,0"
1534,2017-06-03,"70440,0"
1535,2017-07-03,"75295,0"
1536,2017-08-03,"74145,0"
1537,2017-09-03,"69590,0"
1538,2017-10-03,"65765,0"
1539,2017-11-03,"65215,0"
1540,2017-12-03,"64285,0"
1541,2017-03-13,"67095,0"
1542,2017-03-14,"74750,0"
1543,2017-03-15,"69910,0"
1544,2017-03-16,"61685,0"
1545,2017-03-17,"62230,0"
1546,2017-03-18,"59315,0"
1547,2017-03-19,"63085,0"
1548,2017-03-20,"67835,0"
1549,2017-03-21,"73435,0"
1550,2017-03-22,"64230,0"
1551,2017-03-23,"68100,0"
1552,2017-03-24,"59825,0"
1553,2017-03-25,"68275,0"
1554,2017-03-26,"71050,0"
1555,2017-03-27,"67025,0"
1556,2017-03-28,"67035,0"
1557,2017-03-29,"62425,0"
1558,2017-03-30,"68685,0"
1559,2017-03-31,"61055,0"
1560,2017-01-04,"54835,0"
1561,2017-02-04,"64635,0"
1562,2017-03-04,"65115,0"
1563,2017-04-04,"69095,0"
1564,2017-05-04,"68895,0"
1565,2017-06-04,"66185,0"
1566,2017-07-04,"64620,0"
1567,2017-08-04,"62960,0"
1568,2017-09-04,"63245,0"
1569,2017-10-04,"58205,0"
1570,2017-11-04,"64360,0"
1571,2017-12-04,"67980,0"
1572,2017-04-13,"61755,0"
1573,2017-04-14,"56140,0"
1574,2017-04-15,"62040,0"
1575,2017-04-16,"64035,0"
1576,2017-04-17,"59160,0"
1577,2017-04-18,"64095,0"
1578,2017-04-19,"62395,0"
1579,2017-04-20,"58280,0"
1580,2017-04-21,"57585,0"
1581,2017-04-22,"58665,0"
1582,2017-04-23,"59860,0"
1583,2017-04-24,"56875,0"
1584,2017-04-25,"59760,0"
1585,2017-04-26,"59275,0"
1586,2017-04-27,"59640,0"
1587,2017-04-28,"55290,0"
1588,2017-04-29,"58775,0"
1589,2017-04-30,"59960,0"
1590,2017-01-05,"54216,0"
1591,2017-02-05,"60030,0"
1592,2017-03-05,"60836,0"
1593,2017-04-05,"58960,0"
1594,2017-05-05,"57986,0"
1595,2017-06-05,"59000,0"
1596,2017-07-05,"56316,0"
1597,2017-08-05,"58026,0"
1598,2017-09-05,"59894,0"
1599,2017-10-05,"55208,0"
1600,2017-11-05,"58032,0"
1601,2017-12-05,"56560,0"
1602,2017-05-13,"57580,0"
1603,2017-05-14,"52570,0"
1604,2017-05-15,"57236,0"
1605,2017-05-16,"59960,0"
1606,2017-05-17,"58022,0"
1607,2017-05-18,"58496,0"
1608,2017-05-19,"57274,0"
1609,2017-05-20,"58290,0"
1610,2017-05-21,"54442,0"
1611,2017-05-22,"57632,0"
1612,2017-05-23,"57020,0"
1613,2017-05-24,"56616,0"
1614,2017-05-25,"56214,0"
1615,2017-05-26,"54508,0"
1616,2017-05-27,"58846,0"
1617,2017-05-28,"55676,0"
1618,2017-05-29,"53240,0"
1619,2017-05-30,"59492,0"
1620,2017-05-31,"57278,0"
1621,2017-01-06,"53950,0"
1622,2017-02-06,"48024,0"
1623,2017-03-06,"52810,0"
1624,2017-04-06,"54708,0"
1625,2017-05-06,"54108,0"
1626,2017-06-06,"56898,0"
1627,2017-07-06,"58694,0"
1628,2017-08-06,"49930,0"
1629,2017-09-06,"55056,0"
1630,2017-10-06,"53842,0"
1631,2017-11-06,"56372,0"
1632,2017-12-06,"57574,0"
1633,2017-06-13,"63554,0"
1634,2017-06-14,"57718,0"
1635,2017-06-15,"57736,0"
1636,2017-06-16,"64150,0"
1637,2017-06-17,"56722,0"
1638,2017-06-18,"60952,0"
1639,2017-06-19,"57744,0"
1640,2017-06-20,"62488,0"
1641,2017-06-21,"64610,0"
1642,2017-06-22,"62410,0"
1643,2017-06-23,"68458,0"
1644,2017-06-24,"81072,0"
1645,2017-06-25,"53218,0"
1646,2017-06-26,"29064,0"
1647,2017-06-27,"32848,0"
1648,2017-06-28,"38228,0"
1649,2017-06-29,"45308,0"
1650,2017-06-30,"51370,0"
1651,2017-01-07,"48716,0"
1652,2017-02-07,"60278,0"
1653,2017-03-07,"45672,0"
1654,2017-04-07,"62152,0"
1655,2017-05-07,"62750,0"
1656,2017-06-07,"64508,0"
1657,2017-07-07,"63290,0"
1658,2017-08-07,"55538,0"
1659,2017-09-07,"57376,0"
1660,2017-10-07,"50392,0"
1661,2017-11-07,"64494,0"
1662,2017-12-07,"56796,0"
1663,2017-07-13,"55606,0"
1664,2017-07-14,"57712,0"
1665,2017-07-15,"55256,0"
1666,2017-07-16,"56052,0"
1667,2017-07-17,"59740,0"
1668,2017-07-18,"57006,0"
1669,2017-07-19,"63946,0"
1670,2017-07-20,"57762,0"
1671,2017-07-21,"60500,0"
1672,2017-07-22,"68876,0"
1673,2017-07-23,"54996,0"
1674,2017-07-24,"62690,0"
1675,2017-07-25,"57828,0"
1676,2017-07-26,"60490,0"
1677,2017-07-27,"54084,0"
1678,2017-07-28,"61498,0"
1679,2017-07-29,"59256,0"
1680,2017-07-30,"62482,0"
1681,2017-07-31,"54802,0"
1682,2017-01-08,"60802,0"
1683,2017-02-08,"55942,0"
1684,2017-03-08,"56836,0"
1685,2017-04-08,"61498,0"
1686,2017-05-08,"53086,0"
1687,2017-06-08,"55192,0"
1688,2017-07-08,"51470,0"
1689,2017-08-08,"62256,0"
1690,2017-09-08,"62116,0"
1691,2017-10-08,"57380,0"
1692,2017-11-08,"61858,0"
1693,2017-12-08,"53228,0"
1694,2017-08-13,"64884,0"
1695,2017-08-14,"56200,0"
