_id,tarih,deger,birim
470,2014-06-04T00:00:00,47895,Ton
471,2014-07-04T00:00:00,50445,Ton
472,2014-08-04T00:00:00,54185,Ton
473,2014-09-04T00:00:00,50885,Ton
474,2014-10-04T00:00:00,51685,Ton
475,2014-11-04T00:00:00,48400,Ton
476,2014-12-04T00:00:00,45180,Ton
477,2014-04-13T00:00:00,47540,Ton
478,2014-04-14T00:00:00,53330,Ton
479,2014-04-15T00:00:00,49410,Ton
480,2014-04-16T00:00:00,50605,Ton
481,2014-04-17T00:00:00,45760,Ton
482,2014-04-18T00:00:00,49930,Ton
483,2014-04-19T00:00:00,43325,Ton
484,2014-04-20T00:00:00,49565,Ton
485,2014-04-21T00:00:00,55395,Ton
486,2014-04-22T00:00:00,59045,Ton
487,2014-04-23T00:00:00,53285,Ton
488,2014-04-24T00:00:00,57800,Ton
489,2014-04-25T00:00:00,53540,Ton
490,2014-04-26T00:00:00,48920,Ton
491,2014-04-27T00:00:00,54605,Ton
492,2014-04-28T00:00:00,52985,Ton
493,2014-04-29T00:00:00,52165,Ton
494,2014-04-30T00:00:00,48515,Ton
495,2014-01-05T00:00:00,52415,Ton
496,2014-02-05T00:00:00,48685,Ton
497,2014-03-05T00:00:00,58400,Ton
498,2014-04-05T00:00:00,49455,Ton
499,2014-05-05T00:00:00,51965,Ton
500,2014-06-05T00:00:00,54945,Ton
501,2014-07-05T00:00:00,50500,Ton
502,2014-08-05T00:00:00,51060,Ton
503,2014-09-05T00:00:00,42210,Ton
504,2014-10-05T00:00:00,54590,Ton
505,2014-11-05T00:00:00,49165,Ton
506,2014-12-05T00:00:00,56350,Ton
507,2014-05-13T00:00:00,55080,Ton
508,2014-05-14T00:00:00,55720,Ton
509,2014-05-15T00:00:00,51590,Ton
510,2014-05-16T00:00:00,51755,Ton
511,2014-05-17T00:00:00,58490,Ton
512,2014-05-18T00:00:00,54835,Ton
513,2014-05-19T00:00:00,62295,Ton
514,2014-05-20T00:00:00,56035,Ton
515,2014-05-21T00:00:00,51680,Ton
516,2014-05-22T00:00:00,52245,Ton
517,2014-05-23T00:00:00,50990,Ton
518,2014-05-24T00:00:00,50970,Ton
519,2014-05-25T00:00:00,59050,Ton
520,2014-05-26T00:00:00,52665,Ton
521,2014-05-27T00:00:00,58090,Ton
522,2014-05-28T00:00:00,59775,Ton
523,2014-05-29T00:00:00,53315,Ton
524,2014-05-30T00:00:00,56150,Ton
525,2014-05-31T00:00:00,52165,Ton
526,2014-01-06T00:00:00,55295,Ton
527,2014-02-06T00:00:00,55215,Ton
528,2014-03-06T00:00:00,57060,Ton
529,2014-04-06T00:00:00,55725,Ton
530,2014-05-06T00:00:00,52780,Ton
531,2014-06-06T00:00:00,53570,Ton
532,2014-07-06T00:00:00,51570,Ton
533,2014-08-06T00:00:00,57175,Ton
534,2014-09-06T00:00:00,53940,Ton
535,2014-10-06T00:00:00,57575,Ton
536,2014-11-06T00:00:00,57750,Ton
537,2014-12-06T00:00:00,53050,Ton
538,2014-06-13T00:00:00,54860,Ton
539,2014-06-14T00:00:00,51870,Ton
540,2014-06-15T00:00:00,53335,Ton
541,2014-06-16T00:00:00,54580,Ton
542,2014-06-17T00:00:00,57320,Ton
543,2014-06-18T00:00:00,56740,Ton
544,2014-06-19T00:00:00,52915,Ton
545,2014-06-20T00:00:00,54215,Ton
546,2014-06-21T00:00:00,51720,Ton
547,2014-06-22T00:00:00,54530,Ton
548,2014-06-23T00:00:00,62940,Ton
549,2014-06-24T00:00:00,57845,Ton
550,2014-06-25T00:00:00,59390,Ton
551,2014-06-26T00:00:00,55850,Ton
552,2014-06-27T00:00:00,57450,Ton
553,2014-06-28T00:00:00,56440,Ton
554,2014-06-29T00:00:00,56300,Ton
555,2014-06-30T00:00:00,53100,Ton
556,2014-01-07T00:00:00,52905,Ton
557,2014-02-07T00:00:00,55900,Ton
558,2014-03-07T00:00:00,53930,Ton
559,2014-04-07T00:00:00,53535,Ton
560,2014-05-07T00:00:00,57175,Ton
561,2014-06-07T00:00:00,55670,Ton
562,2014-07-07T00:00:00,53465,Ton
563,2014-08-07T00:00:00,54660,Ton
564,2014-09-07T00:00:00,55275,Ton
565,2014-10-07T00:00:00,48800,Ton
566,2014-11-07T00:00:00,53405,Ton
567,2014-12-07T00:00:00,44150,Ton
568,2014-07-13T00:00:00,51015,Ton
569,2014-07-14T00:00:00,54940,Ton
570,2014-07-15T00:00:00,63040,Ton
571,2014-07-16T00:00:00,50305,Ton
572,2014-07-17T00:00:00,56730,Ton
573,2014-07-18T00:00:00,51995,Ton
574,2014-07-19T00:00:00,57985,Ton
575,2014-07-20T00:00:00,53510,Ton
576,2014-07-21T00:00:00,58020,Ton
577,2014-07-22T00:00:00,54865,Ton
578,2014-07-23T00:00:00,59895,Ton
579,2014-07-24T00:00:00,51970,Ton
580,2014-07-25T00:00:00,58820,Ton
581,2014-07-26T00:00:00,62095,Ton
582,2014-07-27T00:00:00,77005,Ton
583,2014-07-28T00:00:00,47000,Ton
584,2014-07-29T00:00:00,42570,Ton
585,2014-07-30T00:00:00,29680,Ton
586,2014-07-31T00:00:00,35785,Ton
587,2014-01-08T00:00:00,42175,Ton
588,2014-02-08T00:00:00,47670,Ton
589,2014-03-08T00:00:00,48370,Ton
590,2014-04-08T00:00:00,51205,Ton
591,2014-05-08T00:00:00,58265,Ton
592,2014-06-08T00:00:00,62185,Ton
593,2014-07-08T00:00:00,57640,Ton
594,2014-08-08T00:00:00,55460,Ton
595,2014-09-08T00:00:00,54580,Ton
596,2014-10-08T00:00:00,53015,Ton
597,2014-11-08T00:00:00,54260,Ton
598,2014-12-08T00:00:00,57345,Ton
599,2014-08-13T00:00:00,61660,Ton
600,2014-08-14T00:00:00,57495,Ton
601,2014-08-15T00:00:00,55960,Ton
602,2014-08-16T00:00:00,52825,Ton
603,2014-08-17T00:00:00,49180,Ton
604,2014-08-18T00:00:00,66395,Ton
605,2014-08-19T00:00:00,55660,Ton
606,2014-08-20T00:00:00,56965,Ton
607,2014-08-21T00:00:00,66350,Ton
608,2014-08-22T00:00:00,56785,Ton
609,2014-08-23T00:00:00,64635,Ton
610,2014-08-24T00:00:00,56575,Ton
611,2014-08-25T00:00:00,59110,Ton
612,2014-08-26T00:00:00,65050,Ton
613,2014-08-27T00:00:00,61335,Ton
614,2014-08-28T00:00:00,61525,Ton
615,2014-08-29T00:00:00,58530,Ton
616,2014-08-30T00:00:00,60650,Ton
617,2014-08-31T00:00:00,47240,Ton
618,2014-01-09T00:00:00,59150,Ton
619,2014-02-09T00:00:00,58195,Ton
620,2014-03-09T00:00:00,66550,Ton
621,2014-04-09T00:00:00,66025,Ton
622,2014-05-09T00:00:00,57855,Ton
623,2014-06-09T00:00:00,57775,Ton
624,2014-07-09T00:00:00,59600,Ton
625,2014-08-09T00:00:00,57480,Ton
626,2014-09-09T00:00:00,68155,Ton
627,2014-10-09T00:00:00,64610,Ton
