,tarih,değer (ton)
871,2015-05-13,"36685,0"
872,2015-05-14,"32140,0"
873,2015-05-15,"31265,0"
874,2015-05-16,"31340,0"
875,2015-05-17,"17720,0"
876,2015-05-18,"41085,0"
877,2015-05-19,"43795,0"
878,2015-05-20,"39515,0"
879,2015-05-21,"31520,0"
880,2015-05-22,"31380,0"
881,2015-05-23,"33100,0"
882,2015-05-24,"15440,0"
883,2015-05-25,"43595,0"
884,2015-05-26,"38335,0"
885,2015-05-27,"33320,0"
886,2015-05-28,"31590,0"
887,2015-05-29,"29950,0"
888,2015-05-30,"33035,0"
889,2015-05-31,"16040,0"
890,2015-01-06,"44680,0"
891,2015-02-06,"39685,0"
892,2015-03-06,"36110,0"
893,2015-04-06,"33610,0"
894,2015-05-06,"36685,0"
895,2015-06-06,"26535,0"
896,2015-07-06,"16250,0"
897,2015-08-06,"47240,0"
898,2015-09-06,"47260,0"
899,2015-10-06,"38615,0"
900,2015-11-06,"37240,0"
901,2015-12-06,"35615,0"
902,2015-06-13,"36845,0"
903,2015-06-14,"15200,0"
904,2015-06-15,"46945,0"
905,2015-06-16,"43335,0"
906,2015-06-17,"42350,0"
907,2015-06-18,"35260,0"
908,2015-06-19,"36240,0"
909,2015-06-20,"33890,0"
910,2015-06-21,"15810,0"
911,2015-06-22,"41995,0"
912,2015-06-23,"39035,0"
913,2015-06-24,"33605,0"
914,2015-06-25,"32235,0"
915,2015-06-26,"31135,0"
916,2015-06-27,"35750,0"
917,2015-06-28,"16085,0"
918,2015-06-29,"43940,0"
919,2015-06-30,"42060,0"
920,2015-01-07,"37040,0"
921,2015-02-07,"34790,0"
922,2015-03-07,"34430,0"
923,2015-04-07,"34680,0"
924,2015-05-07,"16475,0"
925,2015-06-07,"42175,0"
926,2015-07-07,"39440,0"
927,2015-08-07,"36730,0"
928,2015-09-07,"35105,0"
929,2015-10-07,"39335,0"
930,2015-11-07,"37420,0"
931,2015-12-07,"18705,0"
932,2015-07-13,"48130,0"
933,2015-07-14,"46505,0"
934,2015-07-15,"43790,0"
935,2015-07-16,"48580,0"
936,2015-07-17,"39790,0"
937,2015-07-18,"29620,0"
938,2015-07-19,"9090,0"
939,2015-07-20,"31420,0"
940,2015-07-21,"32695,0"
941,2015-07-22,"32700,0"
942,2015-07-23,"32715,0"
943,2015-07-24,"34965,0"
944,2015-07-25,"32870,0"
945,2015-07-26,"17550,0"
946,2015-07-27,"45595,0"
947,2015-07-28,"32500,0"
948,2015-07-29,"36050,0"
949,2015-07-30,"35335,0"
950,2015-07-31,"35910,0"
951,2015-01-08,"38670,0"
952,2015-02-08,"17810,0"
953,2015-03-08,"42980,0"
954,2015-04-08,"40155,0"
955,2015-05-08,"37820,0"
956,2015-06-08,"36860,0"
957,2015-07-08,"36620,0"
958,2015-08-08,"34150,0"
959,2015-09-08,"15535,0"
960,2015-10-08,"44875,0"
961,2015-11-08,"41530,0"
962,2015-12-08,"38950,0"
963,2015-08-13,"37455,0"
964,2015-08-14,"35780,0"
965,2015-08-15,"37870,0"
966,2015-08-16,"17200,0"
967,2015-08-17,"43775,0"
968,2015-08-18,"40475,0"
969,2015-08-19,"38330,0"
970,2015-08-20,"33810,0"
971,2015-08-21,"34035,0"
972,2015-08-22,"37045,0"
973,2015-08-23,"17140,0"
974,2015-08-24,"42210,0"
975,2015-08-25,"40920,0"
976,2015-08-26,"38840,0"
977,2015-08-27,"37035,0"
978,2015-08-28,"33500,0"
979,2015-08-29,"31600,0"
980,2015-08-30,"15660,0"
981,2015-08-31,"43460,0"
982,2015-01-09,"39740,0"
983,2015-02-09,"35140,0"
984,2015-03-09,"32995,0"
985,2015-04-09,"32950,0"
986,2015-05-09,"35480,0"
987,2015-06-09,"14780,0"
988,2015-07-09,"45715,0"
989,2015-08-09,"42300,0"
990,2015-09-09,"38350,0"
991,2015-10-09,"34395,0"
992,2015-11-09,"32995,0"
993,2015-12-09,"35070,0"
994,2015-09-13,"17470,0"
995,2015-09-14,"46365,0"
996,2015-09-15,"42575,0"
997,2015-09-16,"41310,0"
998,2015-09-17,"38465,0"
999,2015-09-18,"36180,0"
1000,2015-09-19,"41785,0"
1001,2015-09-20,"18570,0"
1002,2015-09-21,"49510,0"
1003,2015-09-22,"49010,0"
1004,2015-09-23,"40385,0"
1005,2015-09-24,"48385,0"
1006,2015-09-25,"61500,0"
1007,2015-09-26,"43745,0"
1008,2015-09-27,"31030,0"
1009,2015-09-28,"34730,0"
1010,2015-09-29,"35025,0"
1011,2015-09-30,"40120,0"
1012,2015-01-10,"37900,0"
1013,2015-02-10,"32655,0"
1014,2015-03-10,"33105,0"
1015,2015-04-10,"18020,0"
1016,2015-05-10,"44570,0"
1017,2015-06-10,"39015,0"
1018,2015-07-10,"38605,0"
1019,2015-08-10,"36465,0"
1020,2015-09-10,"33480,0"
1021,2015-10-10,"35005,0"
1022,2015-11-10,"16725,0"
1023,2015-12-10,"42895,0"
1024,2015-10-13,"40240,0"
1025,2015-10-14,"35170,0"
1026,2015-10-15,"33870,0"
1027,2015-10-16,"32880,0"
1028,2015-10-17,"34055,0"
1029,2015-10-18,"15830,0"
1030,2015-10-19,"43360,0"
1031,2015-10-20,"38980,0"
1032,2015-10-21,"38755,0"
1033,2015-10-22,"36665,0"
1034,2015-10-23,"32770,0"
1035,2015-10-24,"33850,0"
1036,2015-10-25,"16905,0"
1037,2015-10-26,"45425,0"
1038,2015-10-27,"42665,0"
1039,2015-10-28,"35455,0"
1040,2015-10-29,"38480,0"
1041,2015-10-30,"35985,0"
1042,2015-10-31,"36575,0"
1043,2015-01-11,"13210,0"
1044,2015-02-11,"48770,0"
1045,2015-03-11,"42885,0"
1046,2015-04-11,"40310,0"
1047,2015-05-11,"40395,0"
1048,2015-06-11,"37525,0"
1049,2015-07-11,"35555,0"
1050,2015-08-11,"15795,0"
1051,2015-09-11,"47310,0"
1052,2015-10-11,"42075,0"
1053,2015-11-11,"37555,0"
1054,2015-12-11,"35335,0"
1055,2015-11-13,"34080,0"
1056,2015-11-14,"34440,0"
1057,2015-11-15,"15815,0"
1058,2015-11-16,"48530,0"
1059,2015-11-17,"43960,0"
1060,2015-11-18,"38880,0"
1061,2015-11-19,"36755,0"
1062,2015-11-20,"40275,0"
1063,2015-11-21,"34385,0"
1064,2015-11-22,"19405,0"
1065,2015-11-23,"48245,0"
1066,2015-11-24,"49080,0"
1067,2015-11-25,"37585,0"
1068,2015-11-26,"36645,0"
1069,2015-11-27,"39925,0"
1070,2015-11-28,"40035,0"
1071,2015-11-29,"20120,0"
1072,2015-11-30,"48770,0"
1073,2015-01-12,"47550,0"
1074,2015-02-12,"42730,0"
1075,2015-03-12,"38780,0"
1076,2015-04-12,"33790,0"
1077,2015-05-12,"33520,0"
1078,2015-06-12,"13815,0"
1079,2015-07-12,"44680,0"
1080,2015-08-12,"47465,0"
1081,2015-09-12,"38300,0"
1082,2015-10-12,"34735,0"
1083,2015-11-12,"32820,0"
1084,2015-12-12,"34750,0"
1085,2015-12-13,"15175,0"
1086,2015-12-14,"47175,0"
1087,2015-12-15,"39810,0"
1088,2015-12-16,"37360,0"
1089,2015-12-17,"31020,0"
1090,2015-12-18,"35690,0"
1091,2015-12-19,"34680,0"
1092,2015-12-20,"14185,0"
1093,2015-12-21,"40645,0"
1094,2015-12-22,"40760,0"
1095,2015-12-23,"39210,0"
1096,2015-12-24,"36170,0"
1097,2015-12-25,"34045,0"
1098,2015-12-26,"38380,0"
1099,2015-12-27,"16290,0"
1100,2015-12-28,"39275,0"
1101,2015-12-29,"40845,0"
1102,2015-12-30,"35020,0"
1103,2015-12-31,"31000,0"
1104,2016-01-01,"27600,0"
1105,2016-02-01,"31045,0"
1106,2016-03-01,"16730,0"
1107,2016-04-01,"38365,0"
1108,2016-05-01,"43830,0"
1109,2016-06-01,"39340,0"
1110,2016-07-01,"37545,0"
1111,2016-08-01,"37935,0"
1112,2016-09-01,"39480,0"
1113,2016-10-01,"18130,0"
1114,2016-11-01,"45725,0"
1115,2016-12-01,"52080,0"
1116,2016-01-13,"39785,0"
1117,2016-01-14,"34410,0"
1118,2016-01-15,"33670,0"
1119,2016-01-16,"33505,0"
1120,2016-01-17,"17875,0"
1121,2016-01-18,"44295,0"
1122,2016-01-19,"40655,0"
1123,2016-01-20,"32960,0"
1124,2016-01-21,"34275,0"
1125,2016-01-22,"32255,0"
1126,2016-01-23,"34050,0"
1127,2016-01-24,"13905,0"
1128,2016-01-25,"36560,0"
1129,2016-01-26,"34870,0"
1130,2016-01-27,"33330,0"
1131,2016-01-28,"32005,0"
1132,2016-01-29,"34890,0"
1133,2016-01-30,"37180,0"
1134,2016-01-31,"18480,0"
1135,2016-01-02,"43975,0"
1136,2016-02-02,"44035,0"
1137,2016-03-02,"40450,0"
1138,2016-04-02,"37085,0"
1139,2016-05-02,"35760,0"
1140,2016-06-02,"37230,0"
1141,2016-07-02,"15430,0"
1142,2016-08-02,"40490,0"
1143,2016-09-02,"40705,0"
1144,2016-10-02,"39750,0"
1145,2016-11-02,"34910,0"
1146,2016-12-02,"32605,0"
1147,2016-02-13,"33140,0"
1148,2016-02-14,"17460,0"
1149,2016-02-15,"46435,0"
1150,2016-02-16,"44560,0"
1151,2016-02-17,"37900,0"
1152,2016-02-18,"37330,0"
1153,2016-02-19,"33420,0"
1154,2016-02-20,"31280,0"
1155,2016-02-21,"16595,0"
1156,2016-02-22,"39570,0"
1157,2016-02-23,"42385,0"
1158,2016-02-24,"38300,0"
1159,2016-02-25,"37365,0"
1160,2016-02-26,"33710,0"
1161,2016-02-27,"35325,0"
1162,2016-02-28,"15500,0"
1163,2016-02-29,"48835,0"
1164,2016-01-03,"46980,0"
1165,2016-02-03,"36050,0"
1166,2016-03-03,"32225,0"
1167,2016-04-03,"31390,0"
1168,2016-05-03,"32615,0"
1169,2016-06-03,"16355,0"
1170,2016-07-03,"43440,0"
1171,2016-08-03,"47910,0"
1172,2016-09-03,"39055,0"
1173,2016-10-03,"34625,0"
1174,2016-11-03,"34900,0"
1175,2016-12-03,"32575,0"
1176,2016-03-13,"17740,0"
1177,2016-03-14,"48690,0"
1178,2016-03-15,"39125,0"
1179,2016-03-16,"30830,0"
1180,2016-03-17,"31730,0"
1181,2016-03-18,"29310,0"
1182,2016-03-19,"32675,0"
1183,2016-03-20,"18715,0"
1184,2016-03-21,"40020,0"
1185,2016-03-22,"41010,0"
1186,2016-03-23,"39150,0"
1187,2016-03-24,"30220,0"
1188,2016-03-25,"31810,0"
1189,2016-03-26,"30280,0"
1190,2016-03-27,"14790,0"
1191,2016-03-28,"43535,0"
1192,2016-03-29,"41870,0"
1193,2016-03-30,"33610,0"
1194,2016-03-31,"35740,0"
1195,2016-01-04,"29780,0"
1196,2016-02-04,"35255,0"
1197,2016-03-04,"19580,0"
1198,2016-04-04,"40630,0"
1199,2016-05-04,"42845,0"
1200,2016-06-04,"35680,0"
1201,2016-07-04,"32220,0"
1202,2016-08-04,"35655,0"
1203,2016-09-04,"32320,0"
1204,2016-10-04,"16995,0"
1205,2016-11-04,"41235,0"
1206,2016-12-04,"38130,0"
1207,2016-04-13,"32255,0"
1208,2016-04-14,"31795,0"
1209,2016-04-15,"27645,0"
1210,2016-04-16,"31050,0"
1211,2016-04-17,"17945,0"
1212,2016-04-18,"41895,0"
1213,2016-04-19,"38860,0"
1214,2016-04-20,"32585,0"
1215,2016-04-21,"27775,0"
1216,2016-04-22,"34305,0"
1217,2016-04-23,"29860,0"
1218,2016-04-24,"18365,0"
1219,2016-04-25,"33765,0"
1220,2016-04-26,"33705,0"
1221,2016-04-27,"28455,0"
1222,2016-04-28,"31365,0"
1223,2016-04-29,"34345,0"
1224,2016-04-30,"29755,0"
1225,2016-01-05,"17740,0"
1226,2016-02-05,"43990,0"
1227,2016-03-05,"36505,0"
1228,2016-04-05,"33320,0"
1229,2016-05-05,"28605,0"
1230,2016-06-05,"29295,0"
1231,2016-07-05,"31185,0"
1232,2016-08-05,"15045,0"
1233,2016-09-05,"45020,0"
1234,2016-10-05,"36090,0"
1235,2016-11-05,"35990,0"
1236,2016-12-05,"32745,0"
1237,2016-05-13,"28035,0"
1238,2016-05-14,"29520,0"
1239,2016-05-15,"16570,0"
1240,2016-05-16,"37610,0"
1241,2016-05-17,"38805,0"
1242,2016-05-18,"32925,0"
1243,2016-05-19,"32660,0"
1244,2016-05-20,"32565,0"
1245,2016-05-21,"29740,0"
1246,2016-05-22,"13620,0"
1247,2016-05-23,"40660,0"
1248,2016-05-24,"37145,0"
1249,2016-05-25,"34375,0"
1250,2016-05-26,"28380,0"
1251,2016-05-27,"32640,0"
1252,2016-05-28,"30675,0"
1253,2016-05-29,"19045,0"
1254,2016-05-30,"43455,0"
1255,2016-05-31,"40440,0"
1256,2016-01-06,"35865,0"
1257,2016-02-06,"32245,0"
1258,2016-03-06,"34135,0"
1259,2016-04-06,"36610,0"
1260,2016-05-06,"20365,0"
1261,2016-06-06,"48470,0"
1262,2016-07-06,"42360,0"
1263,2016-08-06,"35555,0"
1264,2016-09-06,"34860,0"
1265,2016-10-06,"39795,0"
1266,2016-11-06,"34160,0"
1267,2016-12-06,"16825,0"
1268,2016-06-13,"45425,0"
1269,2016-06-14,"37845,0"
1270,2016-06-15,"35040,0"
1271,2016-06-16,"32695,0"
1272,2016-06-17,"32180,0"
1273,2016-06-18,"32055,0"
1274,2016-06-19,"16730,0"
1275,2016-06-20,"42225,0"
1276,2016-06-21,"38770,0"
1277,2016-06-22,"34790,0"
1278,2016-06-23,"35915,0"
1279,2016-06-24,"34980,0"
1280,2016-06-25,"36805,0"
1281,2016-06-26,"19170,0"
1282,2016-06-27,"40910,0"
1283,2016-06-28,"44225,0"
1284,2016-06-29,"40115,0"
1285,2016-06-30,"40290,0"
1286,2016-01-07,"39990,0"
1287,2016-02-07,"40385,0"
1288,2016-03-07,"22160,0"
1289,2016-04-07,"55470,0"
1290,2016-05-07,"43570,0"
1291,2016-06-07,"33230,0"
1292,2016-07-07,"24130,0"
1293,2016-08-07,"25095,0"
1294,2016-09-07,"29380,0"
1295,2016-10-07,"15055,0"
1296,2016-11-07,"37650,0"
1297,2016-12-07,"37615,0"
1298,2016-07-13,"35505,0"
1299,2016-07-14,"31955,0"
1300,2016-07-15,"33940,0"
1301,2016-07-16,"28785,0"
1302,2016-07-17,"14950,0"
1303,2016-07-18,"42295,0"
1304,2016-07-19,"41005,0"
1305,2016-07-20,"34495,0"
1306,2016-07-21,"35460,0"
1307,2016-07-22,"32170,0"
1308,2016-07-23,"35390,0"
1309,2016-07-24,"16580,0"
1310,2016-07-25,"40085,0"
1311,2016-07-26,"38895,0"
1312,2016-07-27,"32890,0"
1313,2016-07-28,"31055,0"
1314,2016-07-29,"32255,0"
1315,2016-07-30,"33305,0"
1316,2016-07-31,"16425,0"
1317,2016-01-08,"40930,0"
1318,2016-02-08,"38630,0"
1319,2016-03-08,"32800,0"
1320,2016-04-08,"33375,0"
1321,2016-05-08,"30050,0"
1322,2016-06-08,"33975,0"
1323,2016-07-08,"16340,0"
1324,2016-08-08,"41075,0"
1325,2016-09-08,"39585,0"
1326,2016-10-08,"34790,0"
1327,2016-11-08,"33255,0"
1328,2016-12-08,"33910,0"
1329,2016-08-13,"36810,0"
1330,2016-08-14,"17010,0"
1331,2016-08-15,"44410,0"
1332,2016-08-16,"37825,0"
1333,2016-08-17,"34355,0"
1334,2016-08-18,"34510,0"
1335,2016-08-19,"31420,0"
1336,2016-08-20,"35440,0"
1337,2016-08-21,"18095,0"
1338,2016-08-22,"42855,0"
1339,2016-08-23,"40310,0"
1340,2016-08-24,"36200,0"
1341,2016-08-25,"33320,0"
1342,2016-08-26,"36030,0"
1343,2016-08-27,"34570,0"
1344,2016-08-28,"19870,0"
1345,2016-08-29,"46010,0"
1346,2016-08-30,"40850,0"
1347,2016-08-31,"39920,0"
1348,2016-01-09,"37145,0"
1349,2016-02-09,"35755,0"
1350,2016-03-09,"38430,0"
1351,2016-04-09,"18505,0"
1352,2016-05-09,"47475,0"
1353,2016-06-09,"47885,0"
1354,2016-07-09,"41520,0"
1355,2016-08-09,"37785,0"
1356,2016-09-09,"38665,0"
1357,2016-10-09,"46150,0"
1358,2016-11-09,"50430,0"
1359,2016-12-09,"50945,0"
1360,2016-09-13,"69740,0"
1361,2016-09-14,"52440,0"
1362,2016-09-15,"42115,0"
1363,2016-09-16,"33025,0"
1364,2016-09-17,"36175,0"
1365,2016-09-18,"16695,0"
1366,2016-09-19,"43370,0"
1367,2016-09-20,"42455,0"
1368,2016-09-21,"38215,0"
1369,2016-09-22,"36830,0"
1370,2016-09-23,"38370,0"
1371,2016-09-24,"36995,0"
1372,2016-09-25,"18730,0"
1373,2016-09-26,"48140,0"
1374,2016-09-27,"41860,0"
1375,2016-09-28,"36920,0"
1376,2016-09-29,"34375,0"
1377,2016-09-30,"33880,0"
1378,2016-01-10,"33855,0"
1379,2016-02-10,"19540,0"
1380,2016-03-10,"43860,0"
1381,2016-04-10,"39620,0"
1382,2016-05-10,"35505,0"
1383,2016-06-10,"28250,0"
1384,2016-07-10,"34070,0"
1385,2016-08-10,"30800,0"
1386,2016-09-10,"18700,0"
1387,2016-10-10,"45515,0"
1388,2016-11-10,"41630,0"
1389,2016-12-10,"33175,0"
1390,2016-10-13,"37125,0"
1391,2016-10-14,"31450,0"
1392,2016-10-15,"35060,0"
1393,2016-10-16,"18505,0"
1394,2016-10-17,"40835,0"
1395,2016-10-18,"37760,0"
1396,2016-10-19,"32980,0"
1397,2016-10-20,"32160,0"
1398,2016-10-21,"34580,0"
1399,2016-10-22,"30575,0"
1400,2016-10-23,"15625,0"
1401,2016-10-24,"46015,0"
1402,2016-10-25,"41265,0"
1403,2016-10-26,"35180,0"
1404,2016-10-27,"36630,0"
1405,2016-10-28,"31920,0"
1406,2016-10-29,"36260,0"
1407,2016-10-30,"16895,0"
1408,2016-10-31,"46455,0"
1409,2016-01-11,"40860,0"
1410,2016-02-11,"34660,0"
1411,2016-03-11,"33305,0"
1412,2016-04-11,"35155,0"
1413,2016-05-11,"37050,0"
1414,2016-06-11,"17860,0"
1415,2016-07-11,"44130,0"
1416,2016-08-11,"42570,0"
1417,2016-09-11,"40825,0"
1418,2016-10-11,"35765,0"
1419,2016-11-11,"40715,0"
1420,2016-12-11,"33875,0"
1421,2016-11-13,"18655,0"
1422,2016-11-14,"47525,0"
1423,2016-11-15,"43585,0"
1424,2016-11-16,"37820,0"
1425,2016-11-17,"33995,0"
1426,2016-11-18,"35985,0"
1427,2016-11-19,"35400,0"
1428,2016-11-20,"19335,0"
1429,2016-11-21,"46395,0"
1430,2016-11-22,"41885,0"
1431,2016-11-23,"38550,0"
1432,2016-11-24,"34605,0"
1433,2016-11-25,"32500,0"
1434,2016-11-26,"35230,0"
1435,2016-11-27,"19355,0"
1436,2016-11-28,"43515,0"
1437,2016-11-29,"43950,0"
1438,2016-11-30,"39530,0"
1439,2016-01-12,"37675,0"
1440,2016-02-12,"33530,0"
1441,2016-03-12,"36015,0"
1442,2016-04-12,"18440,0"
1443,2016-05-12,"43830,0"
1444,2016-06-12,"38215,0"
1445,2016-07-12,"39415,0"
1446,2016-08-12,"35520,0"
1447,2016-09-12,"31130,0"
1448,2016-10-12,"33115,0"
1449,2016-11-12,"17740,0"
1450,2016-12-12,"41750,0"
1451,2016-12-13,"38855,0"
1452,2016-12-14,"32695,0"
1453,2016-12-15,"28995,0"
1454,2016-12-16,"30725,0"
1455,2016-12-17,"30605,0"
1456,2016-12-18,"15815,0"
1457,2016-12-19,"35950,0"
1458,2016-12-20,"35290,0"
1459,2016-12-21,"26715,0"
1460,2016-12-22,"16280,0"
1461,2016-12-23,"8465,0"
1462,2016-12-24,"31480,0"
1463,2016-12-25,"23545,0"
1464,2016-12-26,"39790,0"
1465,2016-12-27,"14590,0"
1466,2016-12-28,"45840,0"
1467,2016-12-29,"43210,0"
1468,2016-12-30,"8955,0"
1469,2016-12-31,"39680,0"
1470,2017-01-01,"34365,0"
1471,2017-02-01,"28780,0"
1472,2017-03-01,"30300,0"
1473,2017-04-01,"38860,0"
1474,2017-05-01,"39210,0"
1475,2017-06-01,"44960,0"
1476,2017-07-01,"46450,0"
1477,2017-08-01,"31445,0"
1478,2017-09-01,"37165,0"
1479,2017-10-01,"32500,0"
1480,2017-11-01,"34310,0"
1481,2017-12-01,"36410,0"
1482,2017-01-13,"39205,0"
1483,2017-01-14,"33870,0"
1484,2017-01-15,"32185,0"
1485,2017-01-16,"38960,0"
1486,2017-01-17,"45445,0"
1487,2017-01-18,"34705,0"
1488,2017-01-19,"40195,0"
1489,2017-01-20,"33320,0"
1490,2017-01-21,"40950,0"
1491,2017-01-22,"37440,0"
1492,2017-01-23,"41160,0"
1493,2017-01-24,"32750,0"
1494,2017-01-25,"35640,0"
1495,2017-01-26,"31265,0"
1496,2017-01-27,"25050,0"
1497,2017-01-28,"29110,0"
1498,2017-01-29,"16595,0"
1499,2017-01-30,"33665,0"
1500,2017-01-31,"34260,0"
1501,2017-01-02,"33185,0"
1502,2017-02-02,"26830,0"
1503,2017-03-02,"33935,0"
1504,2017-04-02,"37055,0"
1505,2017-05-02,"27015,0"
1506,2017-06-02,"45170,0"
1507,2017-07-02,"50120,0"
1508,2017-08-02,"46390,0"
1509,2017-09-02,"48090,0"
1510,2017-10-02,"39610,0"
1511,2017-11-02,"45640,0"
1512,2017-12-02,"24945,0"
1513,2017-02-13,"44085,0"
1514,2017-02-14,"37250,0"
1515,2017-02-15,"35235,0"
1516,2017-02-16,"32550,0"
1517,2017-02-17,"30230,0"
1518,2017-02-18,"41600,0"
1519,2017-02-19,"21525,0"
1520,2017-02-20,"44975,0"
1521,2017-02-21,"47745,0"
1522,2017-02-22,"47420,0"
1523,2017-02-23,"44930,0"
1524,2017-02-24,"41710,0"
1525,2017-02-25,"46975,0"
1526,2017-02-26,"23855,0"
1527,2017-02-27,"56460,0"
1528,2017-02-28,"55795,0"
1529,2017-01-03,"44285,0"
1530,2017-02-03,"48805,0"
1531,2017-03-03,"40115,0"
1532,2017-04-03,"41345,0"
1533,2017-05-03,"27685,0"
1534,2017-06-03,"56610,0"
1535,2017-07-03,"52030,0"
1536,2017-08-03,"49115,0"
1537,2017-09-03,"42580,0"
1538,2017-10-03,"35655,0"
1539,2017-11-03,"39390,0"
1540,2017-12-03,"17450,0"
1541,2017-03-13,"47540,0"
1542,2017-03-14,"46680,0"
1543,2017-03-15,"38405,0"
1544,2017-03-16,"38675,0"
1545,2017-03-17,"35630,0"
1546,2017-03-18,"40140,0"
1547,2017-03-19,"17880,0"
1548,2017-03-20,"52010,0"
1549,2017-03-21,"49490,0"
1550,2017-03-22,"44825,0"
1551,2017-03-23,"38020,0"
1552,2017-03-24,"39035,0"
1553,2017-03-25,"41960,0"
1554,2017-03-26,"19795,0"
1555,2017-03-27,"55820,0"
1556,2017-03-28,"44225,0"
1557,2017-03-29,"42380,0"
1558,2017-03-30,"39595,0"
1559,2017-03-31,"35285,0"
1560,2017-01-04,"36470,0"
1561,2017-02-04,"19365,0"
1562,2017-03-04,"51030,0"
1563,2017-04-04,"44500,0"
1564,2017-05-04,"38215,0"
1565,2017-06-04,"35820,0"
1566,2017-07-04,"35695,0"
1567,2017-08-04,"37985,0"
1568,2017-09-04,"19370,0"
1569,2017-10-04,"40230,0"
1570,2017-11-04,"40030,0"
1571,2017-12-04,"35585,0"
1572,2017-04-13,"32820,0"
1573,2017-04-14,"30805,0"
1574,2017-04-15,"36410,0"
1575,2017-04-16,"18660,0"
1576,2017-04-17,"45515,0"
1577,2017-04-18,"41125,0"
1578,2017-04-19,"38780,0"
1579,2017-04-20,"33520,0"
1580,2017-04-21,"32685,0"
1581,2017-04-22,"32335,0"
1582,2017-04-23,"18575,0"
1583,2017-04-24,"42065,0"
1584,2017-04-25,"39885,0"
1585,2017-04-26,"34415,0"
1586,2017-04-27,"36845,0"
1587,2017-04-28,"33580,0"
1588,2017-04-29,"35165,0"
1589,2017-04-30,"17980,0"
1590,2017-01-05,"39280,0"
1591,2017-02-05,"34382,0"
1592,2017-03-05,"32676,0"
1593,2017-04-05,"31422,0"
1594,2017-05-05,"32884,0"
1595,2017-06-05,"31428,0"
1596,2017-07-05,"19726,0"
1597,2017-08-05,"44194,0"
1598,2017-09-05,"38592,0"
1599,2017-10-05,"38496,0"
1600,2017-11-05,"33896,0"
1601,2017-12-05,"35518,0"
1602,2017-05-13,"39540,0"
1603,2017-05-14,"18000,0"
1604,2017-05-15,"48816,0"
1605,2017-05-16,"44626,0"
1606,2017-05-17,"41722,0"
1607,2017-05-18,"38346,0"
1608,2017-05-19,"36072,0"
1609,2017-05-20,"35642,0"
1610,2017-05-21,"18868,0"
1611,2017-05-22,"46386,0"
1612,2017-05-23,"43638,0"
1613,2017-05-24,"37784,0"
1614,2017-05-25,"43134,0"
1615,2017-05-26,"38482,0"
1616,2017-05-27,"37080,0"
1617,2017-05-28,"16836,0"
1618,2017-05-29,"43842,0"
1619,2017-05-30,"42416,0"
1620,2017-05-31,"37434,0"
1621,2017-01-06,"35952,0"
1622,2017-02-06,"33514,0"
1623,2017-03-06,"34580,0"
1624,2017-04-06,"16490,0"
1625,2017-05-06,"46098,0"
1626,2017-06-06,"41892,0"
1627,2017-07-06,"36744,0"
1628,2017-08-06,"37940,0"
1629,2017-09-06,"37736,0"
1630,2017-10-06,"39852,0"
1631,2017-11-06,"20992,0"
1632,2017-12-06,"47186,0"
1633,2017-06-13,"42044,0"
1634,2017-06-14,"38814,0"
1635,2017-06-15,"37270,0"
1636,2017-06-16,"39882,0"
1637,2017-06-17,"38670,0"
1638,2017-06-18,"17176,0"
1639,2017-06-19,"47516,0"
1640,2017-06-20,"47414,0"
1641,2017-06-21,"46236,0"
1642,2017-06-22,"41018,0"
1643,2017-06-23,"41572,0"
1644,2017-06-24,"51440,0"
1645,2017-06-25,"37296,0"
1646,2017-06-26,"34628,0"
1647,2017-06-27,"27014,0"
1648,2017-06-28,"27074,0"
1649,2017-06-29,"32828,0"
1650,2017-06-30,"32902,0"
1651,2017-01-07,"37296,0"
1652,2017-02-07,"17714,0"
1653,2017-03-07,"45842,0"
1654,2017-04-07,"45268,0"
1655,2017-05-07,"41782,0"
1656,2017-06-07,"39052,0"
1657,2017-07-07,"35920,0"
1658,2017-08-07,"40408,0"
1659,2017-09-07,"18728,0"
1660,2017-10-07,"47908,0"
1661,2017-11-07,"43854,0"
1662,2017-12-07,"40460,0"
1663,2017-07-13,"37510,0"
1664,2017-07-14,"38348,0"
1665,2017-07-15,"37802,0"
1666,2017-07-16,"17522,0"
1667,2017-07-17,"49092,0"
1668,2017-07-18,"41524,0"
1669,2017-07-19,"44346,0"
1670,2017-07-20,"39696,0"
1671,2017-07-21,"40666,0"
1672,2017-07-22,"38100,0"
1673,2017-07-23,"21228,0"
1674,2017-07-24,"51130,0"
1675,2017-07-25,"44070,0"
1676,2017-07-26,"39712,0"
1677,2017-07-27,"39112,0"
1678,2017-07-28,"38592,0"
1679,2017-07-29,"40720,0"
1680,2017-07-30,"20088,0"
1681,2017-07-31,"46796,0"
1682,2017-01-08,"42312,0"
1683,2017-02-08,"39210,0"
1684,2017-03-08,"39916,0"
1685,2017-04-08,"37370,0"
1686,2017-05-08,"42896,0"
1687,2017-06-08,"19816,0"
1688,2017-07-08,"46798,0"
1689,2017-08-08,"44370,0"
1690,2017-09-08,"42342,0"
1691,2017-10-08,"38796,0"
1692,2017-11-08,"37742,0"
1693,2017-12-08,"38022,0"
1694,2017-08-13,"20942,0"
1695,2017-08-14,"47820,0"
1696,2017-08-15,"44698,0"
1697,2017-08-16,"41794,0"
1698,2017-08-17,"39804,0"
1699,2017-08-18,"40484,0"
1700,2017-08-19,"42074,0"
