_id,tarih,saat,yukleme_adedi,yukleme_yapilan_kart_adedi
1993,2019-03-28T00:00:00,3,1,1
1994,2019-03-28T00:00:00,5,4,4
1995,2019-03-28T00:00:00,6,164,164
1996,2019-03-28T00:00:00,7,2478,2467
1997,2019-03-28T00:00:00,8,2732,2711
1998,2019-03-28T00:00:00,9,1866,1851
1999,2019-03-28T00:00:00,10,1724,1710
2000,2019-03-28T00:00:00,11,2109,2084
2001,2019-03-28T00:00:00,12,2900,2872
2002,2019-03-28T00:00:00,13,2483,2459
2003,2019-03-28T00:00:00,14,2359,2339
2004,2019-03-28T00:00:00,15,3179,3149
2005,2019-03-28T00:00:00,16,3145,3121
2006,2019-03-28T00:00:00,17,2718,2689
2007,2019-03-28T00:00:00,18,2548,2528
2008,2019-03-28T00:00:00,19,2242,2217
2009,2019-03-28T00:00:00,20,1537,1522
2010,2019-03-28T00:00:00,21,1012,1004
2011,2019-03-28T00:00:00,22,627,610
2012,2019-03-28T00:00:00,23,279,278
2013,2019-03-29T00:00:00,0,42,42
2014,2019-03-29T00:00:00,1,3,3
2015,2019-03-29T00:00:00,2,2,2
2016,2019-03-29T00:00:00,4,1,1
2017,2019-03-29T00:00:00,5,2,2
2018,2019-03-29T00:00:00,6,153,152
2019,2019-03-29T00:00:00,7,2376,2362
2020,2019-03-29T00:00:00,8,2427,2405
2021,2019-03-29T00:00:00,9,1622,1611
2022,2019-03-29T00:00:00,10,1442,1425
2023,2019-03-29T00:00:00,11,1719,1702
2024,2019-03-29T00:00:00,12,2349,2331
2025,2019-03-29T00:00:00,13,1863,1838
2026,2019-03-29T00:00:00,14,2438,2412
2027,2019-03-29T00:00:00,15,3117,3082
2028,2019-03-29T00:00:00,16,2935,2898
2029,2019-03-29T00:00:00,17,2430,2396
2030,2019-03-29T00:00:00,18,2209,2178
2031,2019-03-29T00:00:00,19,2112,2088
2032,2019-03-29T00:00:00,20,1280,1263
2033,2019-03-29T00:00:00,21,858,846
2034,2019-03-29T00:00:00,22,580,572
2035,2019-03-29T00:00:00,23,214,212
2036,2019-03-30T00:00:00,0,45,45
2037,2019-03-30T00:00:00,1,3,3
2038,2019-03-30T00:00:00,2,2,2
2039,2019-03-30T00:00:00,4,1,1
2040,2019-03-30T00:00:00,5,2,2
2041,2019-03-30T00:00:00,6,58,58
2042,2019-03-30T00:00:00,7,1025,1016
2043,2019-03-30T00:00:00,8,1474,1465
2044,2019-03-30T00:00:00,9,1224,1217
2045,2019-03-30T00:00:00,10,1277,1263
2046,2019-03-30T00:00:00,11,1849,1833
2047,2019-03-30T00:00:00,12,2343,2311
2048,2019-03-30T00:00:00,13,2374,2349
2049,2019-03-30T00:00:00,14,2156,2122
2050,2019-03-30T00:00:00,15,1966,1944
2051,2019-03-30T00:00:00,16,2032,2001
2052,2019-03-30T00:00:00,17,2009,1985
2053,2019-03-30T00:00:00,18,1896,1872
2054,2019-03-30T00:00:00,19,1666,1650
2055,2019-03-30T00:00:00,20,1148,1128
2056,2019-03-30T00:00:00,21,733,723
2057,2019-03-30T00:00:00,22,507,500
2058,2019-03-30T00:00:00,23,242,241
2059,2019-03-31T00:00:00,0,40,39
2060,2019-03-31T00:00:00,1,5,5
2061,2019-03-31T00:00:00,2,1,1
2062,2019-03-31T00:00:00,5,3,3
2063,2019-03-31T00:00:00,6,8,8
2064,2019-03-31T00:00:00,7,96,92
2065,2019-03-31T00:00:00,8,266,262
2066,2019-03-31T00:00:00,9,439,436
2067,2019-03-31T00:00:00,10,668,661
2068,2019-03-31T00:00:00,11,970,963
2069,2019-03-31T00:00:00,12,1348,1331
2070,2019-03-31T00:00:00,13,1710,1692
2071,2019-03-31T00:00:00,14,1668,1644
2072,2019-03-31T00:00:00,15,1768,1747
2073,2019-03-31T00:00:00,16,1578,1568
2074,2019-03-31T00:00:00,17,1476,1462
2075,2019-03-31T00:00:00,18,1346,1331
2076,2019-03-31T00:00:00,19,1226,1214
2077,2019-03-31T00:00:00,20,1032,1025
2078,2019-03-31T00:00:00,21,771,762
2079,2019-03-31T00:00:00,22,561,556
2080,2019-03-31T00:00:00,23,291,284
2081,2019-04-01T00:00:00,0,46,45
2082,2019-04-01T00:00:00,1,12,11
2083,2019-04-01T00:00:00,2,4,4
2084,2019-04-01T00:00:00,4,2,2
2085,2019-04-01T00:00:00,5,4,4
2086,2019-04-01T00:00:00,6,182,178
2087,2019-04-01T00:00:00,7,2055,2039
2088,2019-04-01T00:00:00,8,2340,2320
2089,2019-04-01T00:00:00,9,2230,2208
2090,2019-04-01T00:00:00,10,2208,2183
2091,2019-04-01T00:00:00,11,2732,2700
2092,2019-04-01T00:00:00,12,3339,3305
2093,2019-04-01T00:00:00,13,3178,3136
2094,2019-04-01T00:00:00,14,3030,2992
2095,2019-04-01T00:00:00,15,3098,3059
2096,2019-04-01T00:00:00,16,3096,3058
2097,2019-04-01T00:00:00,17,2987,2957
2098,2019-04-01T00:00:00,18,3026,2999
2099,2019-04-01T00:00:00,19,2774,2751
2100,2019-04-01T00:00:00,20,1992,1967
2101,2019-04-01T00:00:00,21,1276,1256
2102,2019-04-01T00:00:00,22,818,806
2103,2019-04-01T00:00:00,23,399,395
2104,2019-04-02T00:00:00,0,78,78
2105,2019-04-02T00:00:00,1,8,8
2106,2019-04-02T00:00:00,2,4,4
2107,2019-04-02T00:00:00,3,3,3
2108,2019-04-02T00:00:00,5,5,5
2109,2019-04-02T00:00:00,6,247,243
2110,2019-04-02T00:00:00,7,3566,3532
2111,2019-04-02T00:00:00,8,3379,3344
2112,2019-04-02T00:00:00,9,2023,2007
2113,2019-04-02T00:00:00,10,1763,1741
2114,2019-04-02T00:00:00,11,2057,2040
2115,2019-04-02T00:00:00,12,2841,2813
2116,2019-04-02T00:00:00,13,2686,2655
2117,2019-04-02T00:00:00,14,2478,2457
2118,2019-04-02T00:00:00,15,3545,3506
2119,2019-04-02T00:00:00,16,3541,3505
2120,2019-04-02T00:00:00,17,2825,2803
2121,2019-04-02T00:00:00,18,2592,2578
2122,2019-04-02T00:00:00,19,2490,2470
2123,2019-04-02T00:00:00,20,1666,1652
2124,2019-04-02T00:00:00,21,1190,1182
2125,2019-04-02T00:00:00,22,776,764
2126,2019-04-02T00:00:00,23,309,305
2127,2019-04-03T00:00:00,0,48,47
2128,2019-04-03T00:00:00,1,8,8
2129,2019-04-03T00:00:00,2,2,2
2130,2019-04-03T00:00:00,3,5,5
2131,2019-04-03T00:00:00,4,2,2
2132,2019-04-03T00:00:00,5,5,5
2133,2019-04-03T00:00:00,6,153,152
2134,2019-04-03T00:00:00,7,2554,2535
2135,2019-04-03T00:00:00,8,2697,2665
2136,2019-04-03T00:00:00,9,1817,1795
2137,2019-04-03T00:00:00,10,1689,1679
2138,2019-04-03T00:00:00,11,2010,1986
2139,2019-04-03T00:00:00,12,2742,2715
2140,2019-04-03T00:00:00,13,2561,2528
2141,2019-04-03T00:00:00,14,2368,2330
2142,2019-04-03T00:00:00,15,3157,3117
2143,2019-04-03T00:00:00,16,3267,3219
2144,2019-04-03T00:00:00,17,2823,2799
2145,2019-04-03T00:00:00,18,2624,2606
2146,2019-04-03T00:00:00,19,2410,2390
2147,2019-04-03T00:00:00,20,1686,1673
2148,2019-04-03T00:00:00,21,1136,1126
2149,2019-04-03T00:00:00,22,691,687
2150,2019-04-03T00:00:00,23,335,330
2151,2019-04-04T00:00:00,0,53,52
2152,2019-04-04T00:00:00,1,8,8
2153,2019-04-04T00:00:00,2,3,3
2154,2019-04-04T00:00:00,4,2,2
2155,2019-04-04T00:00:00,5,2,2
2156,2019-04-04T00:00:00,6,210,210
2157,2019-04-04T00:00:00,7,2633,2614
2158,2019-04-04T00:00:00,8,2794,2771
2159,2019-04-04T00:00:00,9,2050,2031
2160,2019-04-04T00:00:00,10,1763,1747
2161,2019-04-04T00:00:00,11,2067,2045
2162,2019-04-04T00:00:00,12,2665,2646
2163,2019-04-04T00:00:00,13,2563,2530
2164,2019-04-04T00:00:00,14,2402,2372
2165,2019-04-04T00:00:00,15,3226,3193
2166,2019-04-04T00:00:00,16,3086,3051
2167,2019-04-04T00:00:00,17,2775,2754
2168,2019-04-04T00:00:00,18,2656,2630
2169,2019-04-04T00:00:00,19,2492,2470
2170,2019-04-04T00:00:00,20,1775,1765
2171,2019-04-04T00:00:00,21,1271,1262
2172,2019-04-04T00:00:00,22,758,748
2173,2019-04-04T00:00:00,23,338,336
2174,2019-04-05T00:00:00,0,75,73
2175,2019-04-05T00:00:00,1,3,3
2176,2019-04-05T00:00:00,2,4,4
2177,2019-04-05T00:00:00,3,1,1
2178,2019-04-05T00:00:00,5,3,3
2179,2019-04-05T00:00:00,6,206,206
2180,2019-04-05T00:00:00,7,2851,2833
2181,2019-04-05T00:00:00,8,2767,2750
2182,2019-04-05T00:00:00,9,1789,1763
2183,2019-04-05T00:00:00,10,1701,1692
2184,2019-04-05T00:00:00,11,2072,2047
2185,2019-04-05T00:00:00,12,2632,2607
2186,2019-04-05T00:00:00,13,2276,2249
2187,2019-04-05T00:00:00,14,2651,2620
2188,2019-04-05T00:00:00,15,3429,3406
2189,2019-04-05T00:00:00,16,3476,3438
2190,2019-04-05T00:00:00,17,2973,2940
2191,2019-04-05T00:00:00,18,2726,2707
2192,2019-04-05T00:00:00,19,2651,2623
2193,2019-04-05T00:00:00,20,1890,1867
2194,2019-04-05T00:00:00,21,1193,1182
2195,2019-04-05T00:00:00,22,785,773
2196,2019-04-05T00:00:00,23,371,367
2197,2019-04-06T00:00:00,0,61,61
2198,2019-04-06T00:00:00,1,11,11
2199,2019-04-06T00:00:00,2,3,3
2200,2019-04-06T00:00:00,3,3,3
2201,2019-04-06T00:00:00,5,3,3
2202,2019-04-06T00:00:00,6,126,125
2203,2019-04-06T00:00:00,7,1513,1499
2204,2019-04-06T00:00:00,8,2387,2371
2205,2019-04-06T00:00:00,9,2025,1996
2206,2019-04-06T00:00:00,10,2510,2483
2207,2019-04-06T00:00:00,11,2909,2876
2208,2019-04-06T00:00:00,12,3556,3528
2209,2019-04-06T00:00:00,13,3482,3440
2210,2019-04-06T00:00:00,14,3191,3169
2211,2019-04-06T00:00:00,15,3509,3466
2212,2019-04-06T00:00:00,16,3011,2976
2213,2019-04-06T00:00:00,17,2892,2863
2214,2019-04-06T00:00:00,18,2580,2542
2215,2019-04-06T00:00:00,19,2037,2008
2216,2019-04-06T00:00:00,20,1507,1490
2217,2019-04-06T00:00:00,21,984,969
2218,2019-04-06T00:00:00,22,710,700
2219,2019-04-06T00:00:00,23,299,298
2220,2019-04-07T00:00:00,0,65,65
2221,2019-04-07T00:00:00,1,5,5
2222,2019-04-07T00:00:00,2,2,2
2223,2019-04-07T00:00:00,3,1,1
2224,2019-04-07T00:00:00,4,1,1
2225,2019-04-07T00:00:00,5,2,2
2226,2019-04-07T00:00:00,6,15,15
2227,2019-04-07T00:00:00,7,437,431
2228,2019-04-07T00:00:00,8,1129,1118
2229,2019-04-07T00:00:00,9,1093,1085
2230,2019-04-07T00:00:00,10,1216,1202
2231,2019-04-07T00:00:00,11,1768,1753
2232,2019-04-07T00:00:00,12,2946,2902
2233,2019-04-07T00:00:00,13,2867,2826
2234,2019-04-07T00:00:00,14,2621,2592
2235,2019-04-07T00:00:00,15,2763,2729
2236,2019-04-07T00:00:00,16,2521,2482
2237,2019-04-07T00:00:00,17,2392,2357
2238,2019-04-07T00:00:00,18,2353,2318
2239,2019-04-07T00:00:00,19,2004,1979
2240,2019-04-07T00:00:00,20,1643,1621
2241,2019-04-07T00:00:00,21,1167,1151
2242,2019-04-07T00:00:00,22,833,827
2243,2019-04-07T00:00:00,23,346,344
2244,2019-04-08T00:00:00,0,94,94
2245,2019-04-08T00:00:00,1,19,19
2246,2019-04-08T00:00:00,2,3,3
2247,2019-04-08T00:00:00,3,1,1
2248,2019-04-08T00:00:00,4,1,1
2249,2019-04-08T00:00:00,5,6,6
2250,2019-04-08T00:00:00,6,315,314
2251,2019-04-08T00:00:00,7,4623,4589
2252,2019-04-08T00:00:00,8,3932,3901
2253,2019-04-08T00:00:00,9,2478,2450
2254,2019-04-08T00:00:00,10,2353,2327
2255,2019-04-08T00:00:00,11,2444,2422
2256,2019-04-08T00:00:00,12,3254,3219
2257,2019-04-08T00:00:00,13,3006,2975
2258,2019-04-08T00:00:00,14,2600,2566
2259,2019-04-08T00:00:00,15,3616,3578
2260,2019-04-08T00:00:00,16,3675,3635
2261,2019-04-08T00:00:00,17,3068,3038
2262,2019-04-08T00:00:00,18,2789,2760
2263,2019-04-08T00:00:00,19,2534,2512
2264,2019-04-08T00:00:00,20,1776,1758
2265,2019-04-08T00:00:00,21,1215,1203
2266,2019-04-08T00:00:00,22,744,736
2267,2019-04-08T00:00:00,23,345,344
2268,2019-04-09T00:00:00,0,77,75
2269,2019-04-09T00:00:00,1,9,9
2270,2019-04-09T00:00:00,2,5,5
2271,2019-04-09T00:00:00,3,2,2
2272,2019-04-09T00:00:00,4,3,3
2273,2019-04-09T00:00:00,5,4,4
2274,2019-04-09T00:00:00,6,209,206
2275,2019-04-09T00:00:00,7,2903,2877
2276,2019-04-09T00:00:00,8,3023,3005
2277,2019-04-09T00:00:00,9,2033,2020
2278,2019-04-09T00:00:00,10,2039,2024
2279,2019-04-09T00:00:00,11,1812,1796
2280,2019-04-09T00:00:00,12,2177,2148
2281,2019-04-09T00:00:00,13,2269,2248
2282,2019-04-09T00:00:00,14,2196,2168
2283,2019-04-09T00:00:00,15,2953,2927
2284,2019-04-09T00:00:00,16,2843,2812
2285,2019-04-09T00:00:00,17,2725,2702
2286,2019-04-09T00:00:00,18,2626,2598
2287,2019-04-09T00:00:00,19,2167,2145
2288,2019-04-09T00:00:00,20,1639,1617
2289,2019-04-09T00:00:00,21,1113,1101
2290,2019-04-09T00:00:00,22,662,656
2291,2019-04-09T00:00:00,23,277,274
2292,2019-04-10T00:00:00,0,58,55
2293,2019-04-10T00:00:00,1,5,5
2294,2019-04-10T00:00:00,2,1,1
2295,2019-04-10T00:00:00,3,3,3
2296,2019-04-10T00:00:00,4,1,1
2297,2019-04-10T00:00:00,5,3,3
2298,2019-04-10T00:00:00,6,214,212
2299,2019-04-10T00:00:00,7,2614,2594
2300,2019-04-10T00:00:00,8,2829,2802
2301,2019-04-10T00:00:00,9,2082,2060
2302,2019-04-10T00:00:00,10,1972,1947
2303,2019-04-10T00:00:00,11,2344,2322
2304,2019-04-10T00:00:00,12,2886,2858
2305,2019-04-10T00:00:00,13,2676,2645
2306,2019-04-10T00:00:00,14,2480,2458
2307,2019-04-10T00:00:00,15,3086,3054
2308,2019-04-10T00:00:00,16,3231,3200
2309,2019-04-10T00:00:00,17,2745,2723
2310,2019-04-10T00:00:00,18,2641,2612
2311,2019-04-10T00:00:00,19,2275,2255
2312,2019-04-10T00:00:00,20,1691,1673
2313,2019-04-10T00:00:00,21,983,972
2314,2019-04-10T00:00:00,22,634,630
2315,2019-04-10T00:00:00,23,268,266
2316,2019-04-11T00:00:00,0,52,52
2317,2019-04-11T00:00:00,1,8,8
2318,2019-04-11T00:00:00,3,1,1
2319,2019-04-11T00:00:00,4,3,3
2320,2019-04-11T00:00:00,5,3,3
2321,2019-04-11T00:00:00,6,202,199
2322,2019-04-11T00:00:00,7,2697,2679
2323,2019-04-11T00:00:00,8,2844,2821
2324,2019-04-11T00:00:00,9,2116,2091
2325,2019-04-11T00:00:00,10,2081,2064
2326,2019-04-11T00:00:00,11,2287,2269
2327,2019-04-11T00:00:00,12,2865,2842
2328,2019-04-11T00:00:00,13,2783,2758
2329,2019-04-11T00:00:00,14,2492,2467
2330,2019-04-11T00:00:00,15,3142,3115
2331,2019-04-11T00:00:00,16,3104,3078
2332,2019-04-11T00:00:00,17,2633,2621
2333,2019-04-11T00:00:00,18,2556,2525
2334,2019-04-11T00:00:00,19,2436,2409
2335,2019-04-11T00:00:00,20,1645,1638
2336,2019-04-11T00:00:00,21,1016,1007
2337,2019-04-11T00:00:00,22,744,733
2338,2019-04-11T00:00:00,23,298,296
2339,2019-04-12T00:00:00,0,53,52
2340,2019-04-12T00:00:00,1,7,7
2341,2019-04-12T00:00:00,2,4,4
2342,2019-04-12T00:00:00,3,5,5
2343,2019-04-12T00:00:00,5,1,1
2344,2019-04-12T00:00:00,6,217,216
2345,2019-04-12T00:00:00,7,2606,2593
2346,2019-04-12T00:00:00,8,2811,2790
2347,2019-04-12T00:00:00,9,2037,2016
2348,2019-04-12T00:00:00,10,1967,1948
2349,2019-04-12T00:00:00,11,2272,2250
2350,2019-04-12T00:00:00,12,2838,2812
2351,2019-04-12T00:00:00,13,2407,2389
2352,2019-04-12T00:00:00,14,2839,2806
2353,2019-04-12T00:00:00,15,3380,3345
2354,2019-04-12T00:00:00,16,3438,3398
2355,2019-04-12T00:00:00,17,2984,2952
2356,2019-04-12T00:00:00,18,2735,2707
2357,2019-04-12T00:00:00,19,2540,2515
2358,2019-04-12T00:00:00,20,1741,1715
2359,2019-04-12T00:00:00,21,1113,1105
2360,2019-04-12T00:00:00,22,743,734
2361,2019-04-12T00:00:00,23,327,324
2362,2019-04-13T00:00:00,0,51,51
2363,2019-04-13T00:00:00,1,4,4
2364,2019-04-13T00:00:00,2,4,4
2365,2019-04-13T00:00:00,4,1,1
2366,2019-04-13T00:00:00,5,4,4
2367,2019-04-13T00:00:00,6,129,128
2368,2019-04-13T00:00:00,7,1570,1559
2369,2019-04-13T00:00:00,8,2278,2257
2370,2019-04-13T00:00:00,9,1848,1829
2371,2019-04-13T00:00:00,10,2263,2241
2372,2019-04-13T00:00:00,11,2897,2862
2373,2019-04-13T00:00:00,12,3666,3623
2374,2019-04-13T00:00:00,13,3406,3367
2375,2019-04-13T00:00:00,14,2844,2807
2376,2019-04-13T00:00:00,15,2946,2911
2377,2019-04-13T00:00:00,16,2871,2834
2378,2019-04-13T00:00:00,17,2728,2695
2379,2019-04-13T00:00:00,18,2747,2723
2380,2019-04-13T00:00:00,19,1979,1957
2381,2019-04-13T00:00:00,20,1438,1411
2382,2019-04-13T00:00:00,21,924,913
2383,2019-04-13T00:00:00,22,721,708
2384,2019-04-13T00:00:00,23,336,333
2385,2019-04-14T00:00:00,0,64,63
2386,2019-04-14T00:00:00,1,6,6
2387,2019-04-14T00:00:00,2,5,5
2388,2019-04-14T00:00:00,4,2,2
2389,2019-04-14T00:00:00,5,2,2
2390,2019-04-14T00:00:00,6,21,20
2391,2019-04-14T00:00:00,7,348,346
2392,2019-04-14T00:00:00,8,961,951
2393,2019-04-14T00:00:00,9,1085,1069
2394,2019-04-14T00:00:00,10,1419,1404
2395,2019-04-14T00:00:00,11,1897,1883
2396,2019-04-14T00:00:00,12,2524,2491
2397,2019-04-14T00:00:00,13,2411,2379
2398,2019-04-14T00:00:00,14,2295,2265
2399,2019-04-14T00:00:00,15,2464,2435
2400,2019-04-14T00:00:00,16,2457,2413
2401,2019-04-14T00:00:00,17,2363,2334
2402,2019-04-14T00:00:00,18,2319,2289
2403,2019-04-14T00:00:00,19,1820,1795
2404,2019-04-14T00:00:00,20,1456,1442
2405,2019-04-14T00:00:00,21,1423,1407
2406,2019-04-14T00:00:00,22,804,797
2407,2019-04-14T00:00:00,23,342,340
2408,2019-04-15T00:00:00,0,61,61
2409,2019-04-15T00:00:00,1,12,12
2410,2019-04-15T00:00:00,2,3,2
2411,2019-04-15T00:00:00,3,1,1
2412,2019-04-15T00:00:00,5,3,3
2413,2019-04-15T00:00:00,6,299,297
2414,2019-04-15T00:00:00,7,4229,4187
2415,2019-04-15T00:00:00,8,3529,3504
2416,2019-04-15T00:00:00,9,2258,2239
2417,2019-04-15T00:00:00,10,1988,1975
2418,2019-04-15T00:00:00,11,2496,2469
2419,2019-04-15T00:00:00,12,2494,2472
2420,2019-04-15T00:00:00,13,2505,2485
2421,2019-04-15T00:00:00,14,2342,2310
2422,2019-04-15T00:00:00,15,3439,3406
2423,2019-04-15T00:00:00,16,3394,3355
2424,2019-04-15T00:00:00,17,2903,2873
2425,2019-04-15T00:00:00,18,2700,2658
2426,2019-04-15T00:00:00,19,2427,2399
2427,2019-04-15T00:00:00,20,1716,1696
2428,2019-04-15T00:00:00,21,1097,1088
2429,2019-04-15T00:00:00,22,644,635
2430,2019-04-15T00:00:00,23,307,302
2431,2019-04-16T00:00:00,0,41,41
2432,2019-04-16T00:00:00,1,12,12
2433,2019-04-16T00:00:00,2,3,3
2434,2019-04-16T00:00:00,3,1,1
2435,2019-04-16T00:00:00,4,1,1
2436,2019-04-16T00:00:00,5,2,2
2437,2019-04-16T00:00:00,6,185,182
2438,2019-04-16T00:00:00,7,2711,2686
2439,2019-04-16T00:00:00,8,2769,2746
2440,2019-04-16T00:00:00,9,1860,1840
2441,2019-04-16T00:00:00,10,1735,1721
2442,2019-04-16T00:00:00,11,2228,2199
2443,2019-04-16T00:00:00,12,2771,2744
2444,2019-04-16T00:00:00,13,2461,2442
2445,2019-04-16T00:00:00,14,2425,2393
2446,2019-04-16T00:00:00,15,3009,2984
2447,2019-04-16T00:00:00,16,3066,3022
2448,2019-04-16T00:00:00,17,2821,2793
2449,2019-04-16T00:00:00,18,2408,2380
2450,2019-04-16T00:00:00,19,2309,2280
2451,2019-04-16T00:00:00,20,1622,1601
2452,2019-04-16T00:00:00,21,1035,1021
2453,2019-04-16T00:00:00,22,643,639
2454,2019-04-16T00:00:00,23,267,264
2455,2019-04-17T00:00:00,0,53,53
2456,2019-04-17T00:00:00,1,8,8
2457,2019-04-17T00:00:00,2,2,2
2458,2019-04-17T00:00:00,3,2,2
2459,2019-04-17T00:00:00,4,2,2
2460,2019-04-17T00:00:00,5,6,6
2461,2019-04-17T00:00:00,6,203,200
2462,2019-04-17T00:00:00,7,2564,2537
2463,2019-04-17T00:00:00,8,2718,2697
2464,2019-04-17T00:00:00,9,1780,1766
2465,2019-04-17T00:00:00,10,1721,1698
2466,2019-04-17T00:00:00,11,2121,2101
2467,2019-04-17T00:00:00,12,2661,2631
2468,2019-04-17T00:00:00,13,2457,2427
2469,2019-04-17T00:00:00,14,2149,2134
2470,2019-04-17T00:00:00,15,2900,2864
2471,2019-04-17T00:00:00,16,3023,2987
2472,2019-04-17T00:00:00,17,2592,2571
2473,2019-04-17T00:00:00,18,2383,2357
2474,2019-04-17T00:00:00,19,2291,2265
2475,2019-04-17T00:00:00,20,1590,1577
2476,2019-04-17T00:00:00,21,977,964
2477,2019-04-17T00:00:00,22,575,567
2478,2019-04-17T00:00:00,23,277,274
2479,2019-04-18T00:00:00,0,78,78
2480,2019-04-18T00:00:00,1,3,3
2481,2019-04-18T00:00:00,2,5,4
2482,2019-04-18T00:00:00,3,3,3
2483,2019-04-18T00:00:00,4,3,3
2484,2019-04-18T00:00:00,5,2,2
2485,2019-04-18T00:00:00,6,166,164
2486,2019-04-18T00:00:00,7,2622,2598
2487,2019-04-18T00:00:00,8,2574,2553
2488,2019-04-18T00:00:00,9,1742,1728
2489,2019-04-18T00:00:00,10,1759,1742
2490,2019-04-18T00:00:00,11,1917,1895
2491,2019-04-18T00:00:00,12,2397,2380
2492,2019-04-18T00:00:00,13,2377,2361
2493,2019-04-18T00:00:00,14,2267,2244
2494,2019-04-18T00:00:00,15,3105,3064
2495,2019-04-18T00:00:00,16,3028,2997
2496,2019-04-18T00:00:00,17,2660,2634
2497,2019-04-18T00:00:00,18,2387,2365
2498,2019-04-18T00:00:00,19,2291,2267
2499,2019-04-18T00:00:00,20,1650,1622
2500,2019-04-18T00:00:00,21,998,987
2501,2019-04-18T00:00:00,22,659,650
2502,2019-04-18T00:00:00,23,339,334
2503,2019-04-19T00:00:00,0,62,61
2504,2019-04-19T00:00:00,1,8,8
2505,2019-04-19T00:00:00,2,6,6
2506,2019-04-19T00:00:00,4,3,3
2507,2019-04-19T00:00:00,5,5,5
2508,2019-04-19T00:00:00,6,179,178
2509,2019-04-19T00:00:00,7,2479,2460
2510,2019-04-19T00:00:00,8,2588,2569
2511,2019-04-19T00:00:00,9,1823,1802
2512,2019-04-19T00:00:00,10,1691,1665
2513,2019-04-19T00:00:00,11,2027,2011
2514,2019-04-19T00:00:00,12,2402,2384
2515,2019-04-19T00:00:00,13,2299,2278
2516,2019-04-19T00:00:00,14,2664,2632
2517,2019-04-19T00:00:00,15,3335,3304
2518,2019-04-19T00:00:00,16,3134,3088
2519,2019-04-19T00:00:00,17,2596,2570
2520,2019-04-19T00:00:00,18,2378,2357
2521,2019-04-19T00:00:00,19,2302,2286
2522,2019-04-19T00:00:00,20,1639,1621
2523,2019-04-19T00:00:00,21,993,984
2524,2019-04-19T00:00:00,22,745,729
2525,2019-04-19T00:00:00,23,320,314
2526,2019-04-20T00:00:00,0,46,46
2527,2019-04-20T00:00:00,1,4,4
2528,2019-04-20T00:00:00,2,2,2
2529,2019-04-20T00:00:00,3,1,1
2530,2019-04-20T00:00:00,5,2,2
2531,2019-04-20T00:00:00,6,95,94
2532,2019-04-20T00:00:00,7,1248,1237
2533,2019-04-20T00:00:00,8,1846,1828
2534,2019-04-20T00:00:00,9,1607,1584
2535,2019-04-20T00:00:00,10,1837,1820
2536,2019-04-20T00:00:00,11,2378,2354
2537,2019-04-20T00:00:00,12,3074,3033
2538,2019-04-20T00:00:00,13,3072,3025
2539,2019-04-20T00:00:00,14,2639,2603
2540,2019-04-20T00:00:00,15,2408,2381
2541,2019-04-20T00:00:00,16,2393,2369
2542,2019-04-20T00:00:00,17,2519,2484
2543,2019-04-20T00:00:00,18,2228,2195
2544,2019-04-20T00:00:00,19,1879,1862
2545,2019-04-20T00:00:00,20,1384,1350
2546,2019-04-20T00:00:00,21,841,833
2547,2019-04-20T00:00:00,22,568,562
2548,2019-04-20T00:00:00,23,275,274
2549,2019-04-21T00:00:00,0,48,48
2550,2019-04-21T00:00:00,1,8,8
2551,2019-04-21T00:00:00,2,1,1
2552,2019-04-21T00:00:00,6,25,25
2553,2019-04-21T00:00:00,7,281,279
2554,2019-04-21T00:00:00,8,763,752
2555,2019-04-21T00:00:00,9,950,936
2556,2019-04-21T00:00:00,10,1009,1000
2557,2019-04-21T00:00:00,11,1500,1478
2558,2019-04-21T00:00:00,12,2152,2129
2559,2019-04-21T00:00:00,13,2192,2168
2560,2019-04-21T00:00:00,14,2004,1972
2561,2019-04-21T00:00:00,15,2112,2090
2562,2019-04-21T00:00:00,16,2196,2169
2563,2019-04-21T00:00:00,17,2001,1981
2564,2019-04-21T00:00:00,18,1851,1831
2565,2019-04-21T00:00:00,19,1725,1701
2566,2019-04-21T00:00:00,20,1469,1454
2567,2019-04-21T00:00:00,21,974,968
2568,2019-04-21T00:00:00,22,712,701
2569,2019-04-21T00:00:00,23,304,302
2570,2019-04-22T00:00:00,0,53,53
2571,2019-04-22T00:00:00,1,8,8
2572,2019-04-22T00:00:00,2,4,4
2573,2019-04-22T00:00:00,5,7,7
2574,2019-04-22T00:00:00,6,269,266
2575,2019-04-22T00:00:00,7,3880,3834
2576,2019-04-22T00:00:00,8,3419,3384
2577,2019-04-22T00:00:00,9,2021,2004
2578,2019-04-22T00:00:00,10,1925,1902
2579,2019-04-22T00:00:00,11,2247,2218
2580,2019-04-22T00:00:00,12,3137,3107
2581,2019-04-22T00:00:00,13,2900,2867
2582,2019-04-22T00:00:00,14,2665,2639
2583,2019-04-22T00:00:00,15,3571,3540
2584,2019-04-22T00:00:00,16,3365,3327
2585,2019-04-22T00:00:00,17,2893,2872
2586,2019-04-22T00:00:00,18,2574,2556
2587,2019-04-22T00:00:00,19,2351,2323
2588,2019-04-22T00:00:00,20,1597,1586
2589,2019-04-22T00:00:00,21,943,936
2590,2019-04-22T00:00:00,22,623,615
2591,2019-04-22T00:00:00,23,250,249
2592,2019-04-23T00:00:00,0,53,53
2593,2019-04-23T00:00:00,1,5,5
