_id,tarih,saat,bakiye_yukleme_adedi,bakiye_yuklenen_kart_adedi
2209,2019-04-06T00:00:00,18,2531,2493
2210,2019-04-06T00:00:00,19,2002,1974
2211,2019-04-06T00:00:00,20,1483,1467
2212,2019-04-06T00:00:00,21,962,947
2213,2019-04-06T00:00:00,22,698,688
2214,2019-04-06T00:00:00,23,298,297
2215,2019-04-07T00:00:00,0,64,64
2216,2019-04-07T00:00:00,1,5,5
2217,2019-04-07T00:00:00,2,2,2
2218,2019-04-07T00:00:00,3,1,1
2219,2019-04-07T00:00:00,4,1,1
2220,2019-04-07T00:00:00,5,2,2
2221,2019-04-07T00:00:00,6,15,15
2222,2019-04-07T00:00:00,7,426,420
2223,2019-04-07T00:00:00,8,1113,1102
2224,2019-04-07T00:00:00,9,1069,1061
2225,2019-04-07T00:00:00,10,1183,1171
2226,2019-04-07T00:00:00,11,1730,1715
2227,2019-04-07T00:00:00,12,2888,2845
2228,2019-04-07T00:00:00,13,2801,2761
2229,2019-04-07T00:00:00,14,2567,2541
2230,2019-04-07T00:00:00,15,2692,2659
2231,2019-04-07T00:00:00,16,2454,2418
2232,2019-04-07T00:00:00,17,2311,2278
2233,2019-04-07T00:00:00,18,2237,2202
2234,2019-04-07T00:00:00,19,1915,1892
2235,2019-04-07T00:00:00,20,1545,1525
2236,2019-04-07T00:00:00,21,1113,1097
2237,2019-04-07T00:00:00,22,780,775
2238,2019-04-07T00:00:00,23,318,316
2239,2019-04-08T00:00:00,0,84,84
2240,2019-04-08T00:00:00,1,15,15
2241,2019-04-08T00:00:00,2,3,3
2242,2019-04-08T00:00:00,3,1,1
2243,2019-04-08T00:00:00,4,1,1
2244,2019-04-08T00:00:00,5,5,5
2245,2019-04-08T00:00:00,6,267,266
2246,2019-04-08T00:00:00,7,4152,4123
2247,2019-04-08T00:00:00,8,3711,3687
2248,2019-04-08T00:00:00,9,2422,2394
2249,2019-04-08T00:00:00,10,2315,2291
2250,2019-04-08T00:00:00,11,2399,2378
2251,2019-04-08T00:00:00,12,3190,3155
2252,2019-04-08T00:00:00,13,2935,2904
2253,2019-04-08T00:00:00,14,2552,2518
2254,2019-04-08T00:00:00,15,3499,3465
2255,2019-04-08T00:00:00,16,3450,3413
2256,2019-04-08T00:00:00,17,2969,2939
2257,2019-04-08T00:00:00,18,2681,2653
2258,2019-04-08T00:00:00,19,2449,2427
2259,2019-04-08T00:00:00,20,1722,1705
2260,2019-04-08T00:00:00,21,1167,1155
2261,2019-04-08T00:00:00,22,723,716
2262,2019-04-08T00:00:00,23,339,338
2263,2019-04-09T00:00:00,0,75,73
2264,2019-04-09T00:00:00,1,7,7
2265,2019-04-09T00:00:00,2,5,5
2266,2019-04-09T00:00:00,3,2,2
2267,2019-04-09T00:00:00,4,3,3
2268,2019-04-09T00:00:00,5,4,4
2269,2019-04-09T00:00:00,6,199,197
2270,2019-04-09T00:00:00,7,2740,2717
2271,2019-04-09T00:00:00,8,2932,2916
2272,2019-04-09T00:00:00,9,2008,1995
2273,2019-04-09T00:00:00,10,2020,2006
2274,2019-04-09T00:00:00,11,1787,1772
2275,2019-04-09T00:00:00,12,2147,2119
2276,2019-04-09T00:00:00,13,2241,2220
2277,2019-04-09T00:00:00,14,2167,2139
2278,2019-04-09T00:00:00,15,2898,2872
2279,2019-04-09T00:00:00,16,2758,2729
2280,2019-04-09T00:00:00,17,2663,2641
2281,2019-04-09T00:00:00,18,2551,2524
2282,2019-04-09T00:00:00,19,2103,2083
2283,2019-04-09T00:00:00,20,1599,1578
2284,2019-04-09T00:00:00,21,1084,1074
2285,2019-04-09T00:00:00,22,651,646
2286,2019-04-09T00:00:00,23,272,269
2287,2019-04-10T00:00:00,0,54,53
2288,2019-04-10T00:00:00,1,5,5
2289,2019-04-10T00:00:00,2,1,1
2290,2019-04-10T00:00:00,3,3,3
2291,2019-04-10T00:00:00,4,1,1
2292,2019-04-10T00:00:00,5,3,3
2293,2019-04-10T00:00:00,6,206,204
2294,2019-04-10T00:00:00,7,2484,2467
2295,2019-04-10T00:00:00,8,2753,2730
2296,2019-04-10T00:00:00,9,2054,2032
2297,2019-04-10T00:00:00,10,1950,1925
2298,2019-04-10T00:00:00,11,2319,2297
2299,2019-04-10T00:00:00,12,2851,2824
2300,2019-04-10T00:00:00,13,2643,2615
2301,2019-04-10T00:00:00,14,2435,2415
2302,2019-04-10T00:00:00,15,3007,2975
2303,2019-04-10T00:00:00,16,3138,3108
2304,2019-04-10T00:00:00,17,2677,2655
2305,2019-04-10T00:00:00,18,2581,2553
2306,2019-04-10T00:00:00,19,2215,2195
2307,2019-04-10T00:00:00,20,1640,1625
2308,2019-04-10T00:00:00,21,958,947
2309,2019-04-10T00:00:00,22,618,614
2310,2019-04-10T00:00:00,23,263,261
2311,2019-04-11T00:00:00,0,50,50
2312,2019-04-11T00:00:00,1,7,7
2313,2019-04-11T00:00:00,3,1,1
2314,2019-04-11T00:00:00,4,2,2
2315,2019-04-11T00:00:00,5,2,2
2316,2019-04-11T00:00:00,6,195,192
2317,2019-04-11T00:00:00,7,2613,2595
2318,2019-04-11T00:00:00,8,2765,2747
2319,2019-04-11T00:00:00,9,2097,2072
2320,2019-04-11T00:00:00,10,2056,2039
2321,2019-04-11T00:00:00,11,2267,2251
2322,2019-04-11T00:00:00,12,2840,2817
2323,2019-04-11T00:00:00,13,2750,2725
2324,2019-04-11T00:00:00,14,2469,2445
2325,2019-04-11T00:00:00,15,3089,3062
2326,2019-04-11T00:00:00,16,3044,3018
2327,2019-04-11T00:00:00,17,2589,2577
2328,2019-04-11T00:00:00,18,2516,2485
2329,2019-04-11T00:00:00,19,2373,2348
2330,2019-04-11T00:00:00,20,1600,1594
2331,2019-04-11T00:00:00,21,993,986
2332,2019-04-11T00:00:00,22,723,713
2333,2019-04-11T00:00:00,23,294,292
2334,2019-04-12T00:00:00,0,50,49
2335,2019-04-12T00:00:00,1,7,7
2336,2019-04-12T00:00:00,2,4,4
2337,2019-04-12T00:00:00,3,5,5
2338,2019-04-12T00:00:00,5,1,1
2339,2019-04-12T00:00:00,6,210,209
2340,2019-04-12T00:00:00,7,2551,2538
2341,2019-04-12T00:00:00,8,2743,2726
2342,2019-04-12T00:00:00,9,2019,1998
2343,2019-04-12T00:00:00,10,1945,1928
2344,2019-04-12T00:00:00,11,2235,2214
2345,2019-04-12T00:00:00,12,2800,2775
2346,2019-04-12T00:00:00,13,2379,2362
2347,2019-04-12T00:00:00,14,2811,2779
2348,2019-04-12T00:00:00,15,3346,3312
2349,2019-04-12T00:00:00,16,3384,3345
2350,2019-04-12T00:00:00,17,2926,2895
2351,2019-04-12T00:00:00,18,2688,2661
2352,2019-04-12T00:00:00,19,2506,2482
2353,2019-04-12T00:00:00,20,1715,1689
2354,2019-04-12T00:00:00,21,1101,1093
2355,2019-04-12T00:00:00,22,738,729
2356,2019-04-12T00:00:00,23,325,322
2357,2019-04-13T00:00:00,0,51,51
2358,2019-04-13T00:00:00,1,4,4
2359,2019-04-13T00:00:00,2,4,4
2360,2019-04-13T00:00:00,4,1,1
2361,2019-04-13T00:00:00,5,4,4
2362,2019-04-13T00:00:00,6,127,126
2363,2019-04-13T00:00:00,7,1555,1545
2364,2019-04-13T00:00:00,8,2260,2240
2365,2019-04-13T00:00:00,9,1827,1809
2366,2019-04-13T00:00:00,10,2241,2219
2367,2019-04-13T00:00:00,11,2878,2844
2368,2019-04-13T00:00:00,12,3635,3592
2369,2019-04-13T00:00:00,13,3375,3338
2370,2019-04-13T00:00:00,14,2811,2776
2371,2019-04-13T00:00:00,15,2916,2882
2372,2019-04-13T00:00:00,16,2839,2802
2373,2019-04-13T00:00:00,17,2692,2662
2374,2019-04-13T00:00:00,18,2708,2684
2375,2019-04-13T00:00:00,19,1965,1943
2376,2019-04-13T00:00:00,20,1422,1396
2377,2019-04-13T00:00:00,21,918,907
2378,2019-04-13T00:00:00,22,718,705
2379,2019-04-13T00:00:00,23,332,329
2380,2019-04-14T00:00:00,0,64,63
2381,2019-04-14T00:00:00,1,6,6
2382,2019-04-14T00:00:00,2,5,5
2383,2019-04-14T00:00:00,4,2,2
2384,2019-04-14T00:00:00,5,2,2
2385,2019-04-14T00:00:00,6,21,20
2386,2019-04-14T00:00:00,7,343,341
2387,2019-04-14T00:00:00,8,951,942
2388,2019-04-14T00:00:00,9,1068,1052
2389,2019-04-14T00:00:00,10,1397,1383
2390,2019-04-14T00:00:00,11,1878,1864
2391,2019-04-14T00:00:00,12,2489,2456
2392,2019-04-14T00:00:00,13,2373,2343
2393,2019-04-14T00:00:00,14,2274,2244
2394,2019-04-14T00:00:00,15,2425,2396
2395,2019-04-14T00:00:00,16,2414,2373
2396,2019-04-14T00:00:00,17,2322,2293
2397,2019-04-14T00:00:00,18,2278,2249
2398,2019-04-14T00:00:00,19,1786,1762
2399,2019-04-14T00:00:00,20,1424,1410
2400,2019-04-14T00:00:00,21,1377,1361
2401,2019-04-14T00:00:00,22,786,780
2402,2019-04-14T00:00:00,23,328,326
2403,2019-04-15T00:00:00,0,57,57
2404,2019-04-15T00:00:00,1,12,12
2405,2019-04-15T00:00:00,2,2,1
2406,2019-04-15T00:00:00,5,2,2
2407,2019-04-15T00:00:00,6,285,284
2408,2019-04-15T00:00:00,7,4063,4025
2409,2019-04-15T00:00:00,8,3431,3409
2410,2019-04-15T00:00:00,9,2211,2193
2411,2019-04-15T00:00:00,10,1961,1948
2412,2019-04-15T00:00:00,11,2446,2420
2413,2019-04-15T00:00:00,12,2449,2427
2414,2019-04-15T00:00:00,13,2461,2441
2415,2019-04-15T00:00:00,14,2291,2263
2416,2019-04-15T00:00:00,15,3385,3353
2417,2019-04-15T00:00:00,16,3310,3274
2418,2019-04-15T00:00:00,17,2826,2797
2419,2019-04-15T00:00:00,18,2636,2597
2420,2019-04-15T00:00:00,19,2369,2342
2421,2019-04-15T00:00:00,20,1683,1663
2422,2019-04-15T00:00:00,21,1075,1066
2423,2019-04-15T00:00:00,22,631,623
2424,2019-04-15T00:00:00,23,303,299
2425,2019-04-16T00:00:00,0,39,39
2426,2019-04-16T00:00:00,1,8,8
2427,2019-04-16T00:00:00,2,3,3
2428,2019-04-16T00:00:00,3,1,1
2429,2019-04-16T00:00:00,4,1,1
2430,2019-04-16T00:00:00,5,2,2
2431,2019-04-16T00:00:00,6,177,174
2432,2019-04-16T00:00:00,7,2626,2604
2433,2019-04-16T00:00:00,8,2713,2691
2434,2019-04-16T00:00:00,9,1843,1823
2435,2019-04-16T00:00:00,10,1715,1701
2436,2019-04-16T00:00:00,11,2198,2170
2437,2019-04-16T00:00:00,12,2730,2704
2438,2019-04-16T00:00:00,13,2420,2402
2439,2019-04-16T00:00:00,14,2392,2361
2440,2019-04-16T00:00:00,15,2955,2932
2441,2019-04-16T00:00:00,16,3011,2969
2442,2019-04-16T00:00:00,17,2763,2736
2443,2019-04-16T00:00:00,18,2345,2320
2444,2019-04-16T00:00:00,19,2258,2229
2445,2019-04-16T00:00:00,20,1581,1562
2446,2019-04-16T00:00:00,21,1009,995
2447,2019-04-16T00:00:00,22,633,629
2448,2019-04-16T00:00:00,23,264,261
2449,2019-04-17T00:00:00,0,52,52
2450,2019-04-17T00:00:00,1,7,7
2451,2019-04-17T00:00:00,2,2,2
2452,2019-04-17T00:00:00,3,2,2
2453,2019-04-17T00:00:00,4,2,2
2454,2019-04-17T00:00:00,5,5,5
2455,2019-04-17T00:00:00,6,196,193
2456,2019-04-17T00:00:00,7,2478,2452
2457,2019-04-17T00:00:00,8,2666,2646
2458,2019-04-17T00:00:00,9,1757,1744
2459,2019-04-17T00:00:00,10,1705,1683
2460,2019-04-17T00:00:00,11,2089,2070
2461,2019-04-17T00:00:00,12,2622,2594
2462,2019-04-17T00:00:00,13,2416,2386
2463,2019-04-17T00:00:00,14,2114,2099
2464,2019-04-17T00:00:00,15,2852,2817
2465,2019-04-17T00:00:00,16,2968,2932
2466,2019-04-17T00:00:00,17,2533,2513
2467,2019-04-17T00:00:00,18,2333,2308
2468,2019-04-17T00:00:00,19,2255,2230
2469,2019-04-17T00:00:00,20,1558,1546
2470,2019-04-17T00:00:00,21,958,945
2471,2019-04-17T00:00:00,22,565,557
2472,2019-04-17T00:00:00,23,276,273
2473,2019-04-18T00:00:00,0,76,76
2474,2019-04-18T00:00:00,1,3,3
2475,2019-04-18T00:00:00,2,5,4
2476,2019-04-18T00:00:00,3,3,3
2477,2019-04-18T00:00:00,4,3,3
2478,2019-04-18T00:00:00,5,2,2
2479,2019-04-18T00:00:00,6,159,157
2480,2019-04-18T00:00:00,7,2568,2544
2481,2019-04-18T00:00:00,8,2512,2491
2482,2019-04-18T00:00:00,9,1726,1712
2483,2019-04-18T00:00:00,10,1742,1725
2484,2019-04-18T00:00:00,11,1897,1876
2485,2019-04-18T00:00:00,12,2366,2349
2486,2019-04-18T00:00:00,13,2355,2339
2487,2019-04-18T00:00:00,14,2249,2226
2488,2019-04-18T00:00:00,15,3063,3022
2489,2019-04-18T00:00:00,16,2982,2952
2490,2019-04-18T00:00:00,17,2621,2595
2491,2019-04-18T00:00:00,18,2350,2328
2492,2019-04-18T00:00:00,19,2257,2233
2493,2019-04-18T00:00:00,20,1623,1597
2494,2019-04-18T00:00:00,21,984,973
2495,2019-04-18T00:00:00,22,645,636
2496,2019-04-18T00:00:00,23,333,328
2497,2019-04-19T00:00:00,0,60,59
2498,2019-04-19T00:00:00,1,8,8
2499,2019-04-19T00:00:00,2,6,6
2500,2019-04-19T00:00:00,4,3,3
2501,2019-04-19T00:00:00,5,5,5
2502,2019-04-19T00:00:00,6,176,175
2503,2019-04-19T00:00:00,7,2417,2398
2504,2019-04-19T00:00:00,8,2517,2499
2505,2019-04-19T00:00:00,9,1793,1772
2506,2019-04-19T00:00:00,10,1671,1647
2507,2019-04-19T00:00:00,11,1996,1980
2508,2019-04-19T00:00:00,12,2376,2358
2509,2019-04-19T00:00:00,13,2272,2251
2510,2019-04-19T00:00:00,14,2643,2612
2511,2019-04-19T00:00:00,15,3281,3250
2512,2019-04-19T00:00:00,16,3087,3042
2513,2019-04-19T00:00:00,17,2569,2543
2514,2019-04-19T00:00:00,18,2347,2327
2515,2019-04-19T00:00:00,19,2274,2258
2516,2019-04-19T00:00:00,20,1618,1600
2517,2019-04-19T00:00:00,21,977,968
2518,2019-04-19T00:00:00,22,737,723
2519,2019-04-19T00:00:00,23,319,313
2520,2019-04-20T00:00:00,0,46,46
2521,2019-04-20T00:00:00,1,4,4
2522,2019-04-20T00:00:00,2,2,2
2523,2019-04-20T00:00:00,3,1,1
2524,2019-04-20T00:00:00,5,2,2
2525,2019-04-20T00:00:00,6,95,94
2526,2019-04-20T00:00:00,7,1225,1217
2527,2019-04-20T00:00:00,8,1807,1790
2528,2019-04-20T00:00:00,9,1584,1562
2529,2019-04-20T00:00:00,10,1813,1796
2530,2019-04-20T00:00:00,11,2355,2331
2531,2019-04-20T00:00:00,12,3038,2999
2532,2019-04-20T00:00:00,13,3049,3003
2533,2019-04-20T00:00:00,14,2612,2576
2534,2019-04-20T00:00:00,15,2368,2342
2535,2019-04-20T00:00:00,16,2359,2336
2536,2019-04-20T00:00:00,17,2491,2456
2537,2019-04-20T00:00:00,18,2194,2161
2538,2019-04-20T00:00:00,19,1854,1837
2539,2019-04-20T00:00:00,20,1370,1337
2540,2019-04-20T00:00:00,21,831,823
2541,2019-04-20T00:00:00,22,558,552
2542,2019-04-20T00:00:00,23,274,273
2543,2019-04-21T00:00:00,0,48,48
2544,2019-04-21T00:00:00,1,8,8
2545,2019-04-21T00:00:00,2,1,1
2546,2019-04-21T00:00:00,6,25,25
2547,2019-04-21T00:00:00,7,274,272
2548,2019-04-21T00:00:00,8,750,739
2549,2019-04-21T00:00:00,9,935,922
2550,2019-04-21T00:00:00,10,992,983
2551,2019-04-21T00:00:00,11,1476,1455
2552,2019-04-21T00:00:00,12,2125,2103
2553,2019-04-21T00:00:00,13,2165,2141
2554,2019-04-21T00:00:00,14,1979,1948
2555,2019-04-21T00:00:00,15,2075,2055
2556,2019-04-21T00:00:00,16,2169,2142
2557,2019-04-21T00:00:00,17,1958,1938
2558,2019-04-21T00:00:00,18,1820,1800
2559,2019-04-21T00:00:00,19,1704,1681
2560,2019-04-21T00:00:00,20,1436,1421
2561,2019-04-21T00:00:00,21,956,951
2562,2019-04-21T00:00:00,22,698,687
2563,2019-04-21T00:00:00,23,298,296
2564,2019-04-22T00:00:00,0,52,52
2565,2019-04-22T00:00:00,1,8,8
2566,2019-04-22T00:00:00,2,4,4
2567,2019-04-22T00:00:00,5,7,7
2568,2019-04-22T00:00:00,6,261,258
2569,2019-04-22T00:00:00,7,3775,3733
2570,2019-04-22T00:00:00,8,3311,3283
2571,2019-04-22T00:00:00,9,1964,1947
2572,2019-04-22T00:00:00,10,1889,1867
2573,2019-04-22T00:00:00,11,2207,2180
2574,2019-04-22T00:00:00,12,3080,3053
2575,2019-04-22T00:00:00,13,2844,2811
2576,2019-04-22T00:00:00,14,2596,2571
2577,2019-04-22T00:00:00,15,3504,3474
2578,2019-04-22T00:00:00,16,3302,3265
2579,2019-04-22T00:00:00,17,2851,2831
2580,2019-04-22T00:00:00,18,2535,2517
2581,2019-04-22T00:00:00,19,2313,2287
2582,2019-04-22T00:00:00,20,1579,1568
2583,2019-04-22T00:00:00,21,921,915
2584,2019-04-22T00:00:00,22,615,607
2585,2019-04-22T00:00:00,23,250,249
2586,2019-04-23T00:00:00,0,51,51
2587,2019-04-23T00:00:00,1,5,5
2588,2019-04-23T00:00:00,2,2,2
2589,2019-04-23T00:00:00,3,3,3
2590,2019-04-23T00:00:00,4,1,1
2591,2019-04-23T00:00:00,5,1,1
2592,2019-04-23T00:00:00,6,120,117
2593,2019-04-23T00:00:00,7,1059,1046
2594,2019-04-23T00:00:00,8,1321,1303
2595,2019-04-23T00:00:00,9,1518,1503
2596,2019-04-23T00:00:00,10,1831,1809
2597,2019-04-23T00:00:00,11,2469,2427
2598,2019-04-23T00:00:00,12,3089,3047
2599,2019-04-23T00:00:00,13,2979,2942
2600,2019-04-23T00:00:00,14,2546,2509
2601,2019-04-23T00:00:00,15,2329,2307
2602,2019-04-23T00:00:00,16,2353,2330
2603,2019-04-23T00:00:00,17,2423,2390
2604,2019-04-23T00:00:00,18,2526,2503
2605,2019-04-23T00:00:00,19,2292,2274
2606,2019-04-23T00:00:00,20,1704,1686
2607,2019-04-23T00:00:00,21,1068,1054
2608,2019-04-23T00:00:00,22,721,712
2609,2019-04-23T00:00:00,23,336,334
2610,2019-04-24T00:00:00,0,64,64
2611,2019-04-24T00:00:00,1,8,8
2612,2019-04-24T00:00:00,2,4,4
2613,2019-04-24T00:00:00,3,2,2
2614,2019-04-24T00:00:00,4,2,2
2615,2019-04-24T00:00:00,5,6,6
2616,2019-04-24T00:00:00,6,235,232
2617,2019-04-24T00:00:00,7,2774,2756
2618,2019-04-24T00:00:00,8,2924,2892
2619,2019-04-24T00:00:00,9,1969,1953
2620,2019-04-24T00:00:00,10,1841,1823
2621,2019-04-24T00:00:00,11,2134,2103
2622,2019-04-24T00:00:00,12,2872,2845
2623,2019-04-24T00:00:00,13,2512,2482
2624,2019-04-24T00:00:00,14,2416,2385
2625,2019-04-24T00:00:00,15,3330,3296
2626,2019-04-24T00:00:00,16,3084,3055
2627,2019-04-24T00:00:00,17,2722,2692
2628,2019-04-24T00:00:00,18,2519,2496
2629,2019-04-24T00:00:00,19,2270,2250
2630,2019-04-24T00:00:00,20,1814,1790
2631,2019-04-24T00:00:00,21,1136,1129
2632,2019-04-24T00:00:00,22,776,769
2633,2019-04-24T00:00:00,23,347,346
2634,2019-04-25T00:00:00,0,57,55
2635,2019-04-25T00:00:00,1,9,9
2636,2019-04-25T00:00:00,2,2,2
2637,2019-04-25T00:00:00,3,2,2
2638,2019-04-25T00:00:00,4,2,2
2639,2019-04-25T00:00:00,5,3,3
2640,2019-04-25T00:00:00,6,180,179
2641,2019-04-25T00:00:00,7,2444,2426
2642,2019-04-25T00:00:00,8,2729,2710
2643,2019-04-25T00:00:00,9,1982,1968
2644,2019-04-25T00:00:00,10,1906,1881
2645,2019-04-25T00:00:00,11,2290,2265
2646,2019-04-25T00:00:00,12,2828,2796
2647,2019-04-25T00:00:00,13,2705,2672
2648,2019-04-25T00:00:00,14,2576,2551
2649,2019-04-25T00:00:00,15,3304,3268
2650,2019-04-25T00:00:00,16,3068,3032
2651,2019-04-25T00:00:00,17,2555,2533
2652,2019-04-25T00:00:00,18,2667,2637
2653,2019-04-25T00:00:00,19,2224,2198
2654,2019-04-25T00:00:00,20,1730,1711
2655,2019-04-25T00:00:00,21,1168,1155
2656,2019-04-25T00:00:00,22,736,730
2657,2019-04-25T00:00:00,23,320,319
2658,2019-04-26T00:00:00,0,52,52
2659,2019-04-26T00:00:00,1,4,4
2660,2019-04-26T00:00:00,2,2,2
2661,2019-04-26T00:00:00,3,4,4
2662,2019-04-26T00:00:00,4,1,1
2663,2019-04-26T00:00:00,5,2,2
2664,2019-04-26T00:00:00,6,189,188
2665,2019-04-26T00:00:00,7,2427,2411
2666,2019-04-26T00:00:00,8,2589,2569
2667,2019-04-26T00:00:00,9,2010,1986
2668,2019-04-26T00:00:00,10,1784,1764
2669,2019-04-26T00:00:00,11,2195,2168
2670,2019-04-26T00:00:00,12,2347,2323
2671,2019-04-26T00:00:00,13,2286,2265
2672,2019-04-26T00:00:00,14,2380,2356
2673,2019-04-26T00:00:00,15,3191,3149
2674,2019-04-26T00:00:00,16,3181,3139
2675,2019-04-26T00:00:00,17,2734,2705
2676,2019-04-26T00:00:00,18,2133,2111
2677,2019-04-26T00:00:00,19,2079,2058
2678,2019-04-26T00:00:00,20,1441,1429
2679,2019-04-26T00:00:00,21,946,933
2680,2019-04-26T00:00:00,22,669,660
2681,2019-04-26T00:00:00,23,285,283
2682,2019-04-27T00:00:00,0,52,50
2683,2019-04-27T00:00:00,1,2,2
2684,2019-04-27T00:00:00,2,2,2
2685,2019-04-27T00:00:00,3,1,1
2686,2019-04-27T00:00:00,4,1,1
2687,2019-04-27T00:00:00,5,5,5
2688,2019-04-27T00:00:00,6,108,107
2689,2019-04-27T00:00:00,7,1161,1152
2690,2019-04-27T00:00:00,8,1752,1734
2691,2019-04-27T00:00:00,9,1639,1622
2692,2019-04-27T00:00:00,10,1677,1656
2693,2019-04-27T00:00:00,11,2360,2336
2694,2019-04-27T00:00:00,12,3142,3103
2695,2019-04-27T00:00:00,13,3208,3180
2696,2019-04-27T00:00:00,14,2846,2814
2697,2019-04-27T00:00:00,15,2810,2765
2698,2019-04-27T00:00:00,16,2616,2572
2699,2019-04-27T00:00:00,17,2679,2632
2700,2019-04-27T00:00:00,18,2687,2648
2701,2019-04-27T00:00:00,19,2172,2148
2702,2019-04-27T00:00:00,20,1698,1675
2703,2019-04-27T00:00:00,21,1164,1145
2704,2019-04-27T00:00:00,22,850,841
2705,2019-04-27T00:00:00,23,414,403
2706,2019-04-28T00:00:00,0,76,76
2707,2019-04-28T00:00:00,1,5,5
2708,2019-04-28T00:00:00,3,1,1
2709,2019-04-28T00:00:00,5,1,1
2710,2019-04-28T00:00:00,6,30,30
2711,2019-04-28T00:00:00,7,345,342
2712,2019-04-28T00:00:00,8,762,746
2713,2019-04-28T00:00:00,9,982,976
2714,2019-04-28T00:00:00,10,1290,1265
2715,2019-04-28T00:00:00,11,1799,1770
2716,2019-04-28T00:00:00,12,2587,2544
2717,2019-04-28T00:00:00,13,2559,2531
2718,2019-04-28T00:00:00,14,2466,2440
2719,2019-04-28T00:00:00,15,2543,2498
2720,2019-04-28T00:00:00,16,2405,2379
2721,2019-04-28T00:00:00,17,2279,2251
2722,2019-04-28T00:00:00,18,2307,2276
2723,2019-04-28T00:00:00,19,2164,2130
2724,2019-04-28T00:00:00,20,1659,1641
2725,2019-04-28T00:00:00,21,1175,1161
2726,2019-04-28T00:00:00,22,899,887
2727,2019-04-28T00:00:00,23,370,366
2728,2019-04-29T00:00:00,0,74,73
2729,2019-04-29T00:00:00,1,13,13
2730,2019-04-29T00:00:00,2,3,3
2731,2019-04-29T00:00:00,3,1,1
2732,2019-04-29T00:00:00,4,2,2
2733,2019-04-29T00:00:00,5,9,8
2734,2019-04-29T00:00:00,6,340,340
2735,2019-04-29T00:00:00,7,4135,4106
2736,2019-04-29T00:00:00,8,3853,3828
2737,2019-04-29T00:00:00,9,2457,2438
2738,2019-04-29T00:00:00,10,2062,2040
2739,2019-04-29T00:00:00,11,2384,2348
2740,2019-04-29T00:00:00,12,3205,3175
2741,2019-04-29T00:00:00,13,3052,3015
2742,2019-04-29T00:00:00,14,2777,2752
2743,2019-04-29T00:00:00,15,3727,3688
2744,2019-04-29T00:00:00,16,3606,3565
2745,2019-04-29T00:00:00,17,3121,3076
2746,2019-04-29T00:00:00,18,2886,2861
2747,2019-04-29T00:00:00,19,2628,2599
2748,2019-04-29T00:00:00,20,1954,1936
2749,2019-04-29T00:00:00,21,1159,1140
2750,2019-04-29T00:00:00,22,947,936
2751,2019-04-29T00:00:00,23,406,399
2752,2019-04-30T00:00:00,0,73,71
2753,2019-04-30T00:00:00,1,4,4
2754,2019-04-30T00:00:00,2,4,4
2755,2019-04-30T00:00:00,3,2,2
2756,2019-04-30T00:00:00,4,3,3
2757,2019-04-30T00:00:00,5,4,4
2758,2019-04-30T00:00:00,6,239,237
2759,2019-04-30T00:00:00,7,2690,2672
2760,2019-04-30T00:00:00,8,3157,3135
2761,2019-04-30T00:00:00,9,2213,2189
2762,2019-04-30T00:00:00,10,1887,1867
2763,2019-04-30T00:00:00,11,2262,2244
2764,2019-04-30T00:00:00,12,3023,3000
2765,2019-04-30T00:00:00,13,2724,2697
2766,2019-04-30T00:00:00,14,2489,2468
2767,2019-04-30T00:00:00,15,3097,3053
2768,2019-04-30T00:00:00,16,2988,2964
2769,2019-04-30T00:00:00,17,2658,2622
2770,2019-04-30T00:00:00,18,2497,2464
2771,2019-04-30T00:00:00,19,2316,2291
2772,2019-04-30T00:00:00,20,1853,1826
2773,2019-04-30T00:00:00,21,1134,1123
2774,2019-04-30T00:00:00,22,749,741
2775,2019-04-30T00:00:00,23,317,315
2776,2019-05-01T00:00:00,0,55,54
2777,2019-05-01T00:00:00,1,7,7
2778,2019-05-01T00:00:00,2,3,3
2779,2019-05-01T00:00:00,3,1,1
2780,2019-05-01T00:00:00,5,4,4
2781,2019-05-01T00:00:00,6,139,138
2782,2019-05-01T00:00:00,7,1159,1147
2783,2019-05-01T00:00:00,8,1473,1456
2784,2019-05-01T00:00:00,9,1696,1675
2785,2019-05-01T00:00:00,10,2142,2111
2786,2019-05-01T00:00:00,11,2457,2420
2787,2019-05-01T00:00:00,12,2777,2749
2788,2019-05-01T00:00:00,13,2715,2685
2789,2019-05-01T00:00:00,14,2277,2243
2790,2019-05-01T00:00:00,15,2247,2209
2791,2019-05-01T00:00:00,16,2152,2122
2792,2019-05-01T00:00:00,17,2268,2228
2793,2019-05-01T00:00:00,18,2382,2364
2794,2019-05-01T00:00:00,19,2441,2408
2795,2019-05-01T00:00:00,20,1922,1902
2796,2019-05-01T00:00:00,21,1302,1285
2797,2019-05-01T00:00:00,22,808,801
2798,2019-05-01T00:00:00,23,396,391
2799,2019-05-02T00:00:00,0,92,87
2800,2019-05-02T00:00:00,1,7,7
2801,2019-05-02T00:00:00,3,3,3
2802,2019-05-02T00:00:00,5,7,7
2803,2019-05-02T00:00:00,6,198,196
2804,2019-05-02T00:00:00,7,2811,2800
2805,2019-05-02T00:00:00,8,3197,3177
2806,2019-05-02T00:00:00,9,2237,2215
2807,2019-05-02T00:00:00,10,2023,1997
2808,2019-05-02T00:00:00,11,2359,2341
2809,2019-05-02T00:00:00,12,2976,2952
